model_name,mmlu_acc,mmlu_acc_stderr,mmlu_humanities_acc,mmlu_other_acc,mmlu_social_sciences_acc,mmlu_stem_acc,json_path
models/google_gemma-3-12b-it_uiortholora_trAll_uiortholora_s1024_v0_lr1e-4,0.7075202962540948,0.003598552622495395,0.6363443145589798,0.7602188606372707,0.8118297042573935,0.6600063431652394,google_gemma-3-12b-it_uiortholora_trAll_lr1e-4/models__google_gemma-3-12b-it_uiortholora_trAll_uiortholora_s1024_v0_lr1e-4/results_2026-01-17T00-43-44.436401.json
models/google_gemma-3-12b-it_uiortholora_trAll_uiortholora_s1024_v0_lr7e-4,0.7071642216208517,0.003594360387936549,0.632731137088204,0.7611844222722883,0.8170295742606435,0.6577862353314304,google_gemma-3-12b-it_uiortholora_trAll_lr7e-4/models__google_gemma-3-12b-it_uiortholora_trAll_uiortholora_s1024_v0_lr7e-4/results_2026-01-17T17-37-03.358071.json
models/google_gemma-3-12b-it_uiortholora_trAll_s512_v64_lr1e-4,0.7069505768409059,0.0036017456671601027,0.6354941551540914,0.7602188606372707,0.8124796880077998,0.6581033935934031,google_gemma-3-12b-it_uiortholora_trAll_s512_v64_lr1e-4/models__google_gemma-3-12b-it_uiortholora_trAll_s512_v64_lr1e-4/results_2026-01-20T03-47-08.846835.json
models/google_gemma-3-12b-it_uiortholora_trAll_uiortholora_s1024_v0_lr5e-4,0.7066657171343114,0.0035973965241612367,0.632731137088204,0.7618281300289669,0.8144296392590186,0.6574690770694577,google_gemma-3-12b-it_uiortholora_trAll_lr5e-4/models__google_gemma-3-12b-it_uiortholora_trAll_uiortholora_s1024_v0_lr5e-4/results_2026-01-17T12-09-23.997328.json
models/google_gemma-3-12b-it_vera_trAll_vera_r1024_lr5e-4,0.7050989887480416,0.003592530046749458,0.6269925611052072,0.762149983907306,0.8163795905102372,0.6568347605455123,google_gemma-3-12b-it_vera_trAll_lr5e-4/models__google_gemma-3-12b-it_vera_trAll_vera_r1024_lr5e-4/results_2026-01-17T11-18-02.812575.json
models/google_gemma-3-12b-it_lora_trAll_lora_r16_lr7e-5,0.7047429141147985,0.003602376561752977,0.628692879914984,0.759253299002253,0.815729606759831,0.6562004440215667,google_gemma-3-12b-it_lora_trAll_lr7e-5_r16/models__google_gemma-3-12b-it_lora_trAll_lora_r16_lr7e-5/results_2026-01-26T18-05-11.739017.json
models/google_gemma-3-12b-it_lora_trAll_lora_r8_lr7e-5,0.7043868394815553,0.003598695953402909,0.6274176408076514,0.7624718377856453,0.8154046148846279,0.653663177925785,google_gemma-3-12b-it_lora_trAll_lr7e-5_r8/models__google_gemma-3-12b-it_lora_trAll_lora_r8_lr7e-5/results_2026-01-26T14-08-13.187516.json
models/gemma-12b/hotpotqa/dora_trAll_lora_r32_lr1e-4,0.7036746902150691,0.003589786397277419,0.6233793836344315,0.7589314451239138,0.8144296392590186,0.6609578179511576,google_gemma-3-12b-it_dora_trAll_lr1e-4_r32/models__gemma-12b__hotpotqa__dora_trAll_lora_r32_lr1e-4/results_2026-02-19T00-22-42.953891.json
models/gemma-12b/hotpotqa/dora_trAll_lora_r8_lr1e-5,0.7036746902150691,0.0035865549132742037,0.6214665249734325,0.7653685226906984,0.8115047123821905,0.6603235014272122,google_gemma-3-12b-it_dora_trAll_lr1e-5_r8/models__gemma-12b__hotpotqa__dora_trAll_lora_r8_lr1e-5/results_2026-02-17T17-04-31.457981.json
models/google_gemma-3-12b-it_lora_trAll_lora_r8_lr5e-5,0.7029625409485828,0.0036040022537342973,0.6293304994686504,0.7563566140971999,0.8108547286317842,0.6549318109736758,google_gemma-3-12b-it_lora_trAll_lr5e-5_r8/models__google_gemma-3-12b-it_lora_trAll_lora_r8_lr5e-5/results_2026-01-26T04-56-15.064117.json
models/google_gemma-3-12b-it_uiortholora_trAll_uiortholora_s1024_v0_lr1e-3,0.7029625409485828,0.0036036252688621956,0.6274176408076514,0.7595751528805922,0.8147546311342216,0.6508087535680305,google_gemma-3-12b-it_uiortholora_trAll_lr1e-3/models__google_gemma-3-12b-it_uiortholora_trAll_uiortholora_s1024_v0_lr1e-3/results_2026-01-17T23-04-55.946762.json
models/gemma-12b/hotpotqa/dora_trAll_lora_r3_lr1e-5,0.7026064663153397,0.0035960728442468773,0.6201912858660998,0.7624718377856453,0.8137796555086123,0.6581033935934031,google_gemma-3-12b-it_dora_trAll_lr1e-5_r3/models__gemma-12b__hotpotqa__dora_trAll_lora_r3_lr1e-5/results_2026-02-17T14-51-16.439797.json
models/google_gemma-3-12b-it_lora_trAll_lora_r3_lr5e-5,0.7025352513886911,0.0036153891592202994,0.6229543039319873,0.7618281300289669,0.8121546961325967,0.6558832857595941,google_gemma-3-12b-it_lora_trAll_lr5e-5_r3/models__google_gemma-3-12b-it_lora_trAll_lora_r3_lr5e-5/results_2026-01-26T00-59-29.327186.json
models/gemma-12b/hotpotqa/dora_trAll_lora_r32_lr1e-5,0.7024640364620425,0.0035920431703571234,0.6208289054197662,0.7627936916639846,0.812804679883003,0.6571519188074849,google_gemma-3-12b-it_dora_trAll_lr1e-5_r32/models__gemma-12b__hotpotqa__dora_trAll_lora_r32_lr1e-5/results_2026-02-17T21-34-13.074080.json
models/gemma-12b/hotpotqa/dora_trAll_lora_r3_lr5e-5,0.7024640364620425,0.0035821955195361596,0.6155154091392137,0.763437399420663,0.8154046148846279,0.6619092927370758,google_gemma-3-12b-it_dora_trAll_lr5e-5_r3/models__gemma-12b__hotpotqa__dora_trAll_lora_r3_lr5e-5/results_2026-02-18T04-18-31.844162.json
models/gemma-12b/hotpotqa/dora_trAll_lora_r64_lr1e-5,0.7021079618287993,0.0035980429664326046,0.6221041445270988,0.7608625683939492,0.8115047123821905,0.6568347605455123,google_gemma-3-12b-it_dora_trAll_lr1e-5_r64/models__gemma-12b__hotpotqa__dora_trAll_lora_r64_lr1e-5/results_2026-02-17T23-48-46.553158.json
models/gemma-12b/hotpotqa/dora_trAll_lora_r1_lr1e-5,0.7014670274889617,0.003596602457236681,0.6210414452709883,0.7598970067589315,0.8124796880077998,0.6555661274976213,google_gemma-3-12b-it_dora_trAll_lr1e-5_r1/models__gemma-12b__hotpotqa__dora_trAll_lora_r1_lr1e-5/results_2026-02-17T12-31-17.221983.json
models/gemma-12b/hotpotqa/dora_trAll_lora_r8_lr1e-4,0.7013958125623131,0.0035918024732497305,0.6229543039319873,0.7598970067589315,0.8141046473838154,0.6508087535680305,google_gemma-3-12b-it_dora_trAll_lr1e-4_r8/models__gemma-12b__hotpotqa__dora_trAll_lora_r8_lr1e-4/results_2026-02-18T19-56-04.257984.json
models/gemma-12b/hotpotqa/dora_trAll_lora_r16_lr5e-5,0.7013958125623131,0.0035821109416523185,0.6174282678002125,0.7663340843257161,0.8098797530061749,0.6568347605455123,google_gemma-3-12b-it_dora_trAll_lr5e-5_r16/models__gemma-12b__hotpotqa__dora_trAll_lora_r16_lr5e-5/results_2026-02-18T08-47-29.579719.json
models/gemma-12b/hotpotqa/dora_trAll_lora_r8_lr5e-5,0.7013245976356645,0.0035903406875082353,0.6218916046758767,0.759253299002253,0.8085797855053624,0.6581033935934031,google_gemma-3-12b-it_dora_trAll_lr5e-5_r8/models__gemma-12b__hotpotqa__dora_trAll_lora_r8_lr5e-5/results_2026-02-18T06-32-47.692684.json
models/gemma-12b/hotpotqa/dora_trAll_lora_r16_lr1e-5,0.7006836632958268,0.0035940203595130897,0.6195536663124336,0.7605407145156099,0.8115047123821905,0.6546146527117032,google_gemma-3-12b-it_dora_trAll_lr1e-5_r16/models__gemma-12b__hotpotqa__dora_trAll_lora_r16_lr1e-5/results_2026-02-17T19-17-45.629811.json
models/google_gemma-3-12b-it_vera_trAll_vera_r1024_lr7e-4,0.6992593647628543,0.0036031284011736027,0.6187035069075452,0.762149983907306,0.8079298017549561,0.6514430700919759,google_gemma-3-12b-it_vera_trAll_lr7e-4/models__google_gemma-3-12b-it_vera_trAll_vera_r1024_lr7e-4/results_2026-01-17T16-17-58.302741.json
models/google_gemma-3-12b-it_lora_trAll_lora_r3_lr7e-5,0.6990457199829084,0.0036084093959128424,0.620403825717322,0.7570003218538783,0.8105297367565811,0.6504915953060577,google_gemma-3-12b-it_lora_trAll_lr7e-5_r3/models__google_gemma-3-12b-it_lora_trAll_lora_r3_lr7e-5/results_2026-01-26T10-08-58.508400.json
models/gemma-12b/hotpotqa/dora_trAll_lora_r64_lr1e-4,0.6989745050562598,0.0035971616007642493,0.6163655685441021,0.7627936916639846,0.8154046148846279,0.6457342213764669,google_gemma-3-12b-it_dora_trAll_lr1e-4_r64/models__gemma-12b__hotpotqa__dora_trAll_lora_r64_lr1e-4/results_2026-02-19T02-37-01.216613.json
models/gemma-12b/hotpotqa/dora_trAll_lora_r32_lr5e-5,0.6988320752029625,0.003594761683932302,0.6140276301806589,0.7598970067589315,0.8121546961325967,0.6546146527117032,google_gemma-3-12b-it_dora_trAll_lr5e-5_r32/models__gemma-12b__hotpotqa__dora_trAll_lora_r32_lr5e-5/results_2026-02-18T11-01-40.154421.json
models/gemma-12b/hotpotqa/dora_trAll_lora_r64_lr5e-5,0.698547215496368,0.003589123529772098,0.6119022316684378,0.7615062761506276,0.8147546311342216,0.6523945448778941,google_gemma-3-12b-it_dora_trAll_lr5e-5_r64/models__gemma-12b__hotpotqa__dora_trAll_lora_r64_lr5e-5/results_2026-02-18T13-15-52.979907.json
models/gemma-12b/hotpotqa/dora_trAll_lora_r1_lr1e-4,0.6984760005697194,0.0036351608955377105,0.6221041445270988,0.759253299002253,0.8040298992525187,0.6495401205201395,google_gemma-3-12b-it_dora_trAll_lr1e-4_r1/models__gemma-12b__hotpotqa__dora_trAll_lora_r1_lr1e-4/results_2026-02-18T15-26-15.848578.json
models/gemma-12b/hotpotqa/dora_trAll_lora_r1_lr5e-5,0.697977496083179,0.003607667908305164,0.6161530286928799,0.7627936916639846,0.8069548261293468,0.6498572787821123,google_gemma-3-12b-it_dora_trAll_lr5e-5_r1/models__gemma-12b__hotpotqa__dora_trAll_lora_r1_lr5e-5/results_2026-02-18T02-01-06.931041.json
models/gemma-12b/hotpotqa/dora_trAll_lora_r16_lr1e-4,0.6973365617433414,0.0036007192834099583,0.6110520722635494,0.7582877373672353,0.813129671758206,0.6530288614018395,google_gemma-3-12b-it_dora_trAll_lr1e-4_r16/models__gemma-12b__hotpotqa__dora_trAll_lora_r16_lr1e-4/results_2026-02-18T22-08-45.433007.json
models/google_gemma-3-12b-it_lora_trAll_lora_r3_lr1e-5,0.6965531975502065,0.003602518779921461,0.6131774707757705,0.7615062761506276,0.8043548911277218,0.6517602283539486,google_gemma-3-12b-it_lora_trAll_lr1e-5/models__google_gemma-3-12b-it_lora_trAll_lora_r3_lr1e-5/results_2026-01-19T03-21-51.389668.json
models/gemma-12b/hotpotqa/dora_trAll_lora_r3_lr1e-4,0.6961259079903148,0.003627090986296211,0.6163655685441021,0.7570003218538783,0.8030549236269093,0.6508087535680305,google_gemma-3-12b-it_dora_trAll_lr1e-4_r3/models__gemma-12b__hotpotqa__dora_trAll_lora_r3_lr1e-4/results_2026-02-18T17-43-41.480287.json
models/google_gemma-3-12b-it_uiortholora_trAll_s512_v128_lr5e-3,0.6942031049708018,0.0036443886760627927,0.6218916046758767,0.7547473447055038,0.8030549236269093,0.6362194735172851,google_gemma-3-12b-it_uiortholora_trAll_s512_v128_lr5e-3/models__google_gemma-3-12b-it_uiortholora_trAll_s512_v128_lr5e-3/results_2026-01-31T05-36-37.250300.json
models/google_gemma-3-12b-it_uiortholora_trAll_s256_v96_lr6e-3,0.6933485258510184,0.0036593700530875217,0.6184909670563231,0.7450917283553267,0.7955801104972375,0.6542974944497304,google_gemma-3-12b-it_uiortholora_trAll_s256_v96_lr6e-3/models__google_gemma-3-12b-it_uiortholora_trAll_s256_v96_lr6e-3/results_2026-01-27T10-40-43.343208.json
models/google_gemma-3-12b-it_uiortholora_trAll_s256_v64_lr6e-3,0.692850021364478,0.003671348816620037,0.6231668437832093,0.7502413904087544,0.7894052648683783,0.6460513796384396,google_gemma-3-12b-it_uiortholora_trAll_s256_v64_lr6e-3/models__google_gemma-3-12b-it_uiortholora_trAll_s256_v64_lr6e-3/results_2026-01-27T11-00-41.971739.json
models/google_gemma-3-12b-it_uiortholora_trAll_s256_v64_lr7e-3,0.6926363765845321,0.0036610001693433325,0.6233793836344315,0.7470228516253621,0.7975300617484563,0.6400253726609578,google_gemma-3-12b-it_uiortholora_trAll_s256_v64_lr7e-3/models__google_gemma-3-12b-it_uiortholora_trAll_s256_v64_lr7e-3/results_2026-01-28T05-22-58.397431.json
models/google_gemma-3-12b-it_uiortholora_trAll_s1024_v64_lr7e-3,0.6924227318045862,0.0036775374325567945,0.6269925611052072,0.7470228516253621,0.7907052323691908,0.6403425309229306,google_gemma-3-12b-it_uiortholora_trAll_s1024_v64_lr7e-3/models__google_gemma-3-12b-it_uiortholora_trAll_s1024_v64_lr7e-3/results_2026-01-21T11-04-58.099376.json
models/gemma-12b/hotpotqa/uiortholora_trAll_sv512_svec512_lr6e-3,0.6913545079048569,0.00363892747407126,0.6161530286928799,0.7508850981654329,0.8027299317517063,0.6362194735172851,google_gemma-3-12b-it_uiortholora_trAll_lr6e-3_sv512_svec512/models__gemma-12b__hotpotqa__uiortholora_trAll_sv512_svec512_lr6e-3/results_2026-02-24T01-45-41.940908.json
models/google_gemma-3-12b-it_uiortholora_trAll_uiortholora_s1024_v0_lr7e-3,0.6912832929782082,0.0036610961617701047,0.6216790648246546,0.7495976826520759,0.7972050698732531,0.6343165239454488,google_gemma-3-12b-it_uiortholora_trAll_lr7e-3/models__google_gemma-3-12b-it_uiortholora_trAll_uiortholora_s1024_v0_lr7e-3/results_2026-01-20T13-30-21.271766.json
models/google_gemma-3-12b-it_vera_trAll_vera_r1024_lr1e-3,0.6912832929782082,0.003622129099440566,0.6082890541976621,0.757965883488896,0.8001299967500812,0.6431969552806851,google_gemma-3-12b-it_vera_trAll_lr1e-3/models__google_gemma-3-12b-it_vera_trAll_vera_r1024_lr1e-3/results_2026-01-17T21-18-06.732433.json
models/google_gemma-3-12b-it_lora_trAll_lora_r3_lr1e-4,0.691140863124911,0.0036230353243116753,0.6044633368756642,0.7486321210170582,0.8056548586285343,0.6520773866159213,google_gemma-3-12b-it_lora_trAll_lr1e-4/models__google_gemma-3-12b-it_lora_trAll_lora_r3_lr1e-4/results_2026-01-16T23-23-39.059627.json
models/google_gemma-3-12b-it_uiortholora_trAll_s512_v96_lr5e-3,0.6910696481982623,0.003651647446595585,0.614240170031881,0.7576440296105568,0.7985050373740656,0.635267998731367,google_gemma-3-12b-it_uiortholora_trAll_s512_v96_lr5e-3/models__google_gemma-3-12b-it_uiortholora_trAll_s512_v96_lr5e-3/results_2026-01-31T04-50-02.113345.json
models/google_gemma-3-12b-it_uiortholora_trAll_s256_v128_lr7e-3,0.6909272183449651,0.0036633600932009162,0.6208289054197662,0.7434824589636305,0.8027299317517063,0.6346336822074216,google_gemma-3-12b-it_uiortholora_trAll_s256_v128_lr7e-3/models__google_gemma-3-12b-it_uiortholora_trAll_s256_v128_lr7e-3/results_2026-01-28T05-12-42.659413.json
models/google_gemma-3-12b-it_uiortholora_trAll_s256_v64_lr5e-3,0.6909272183449651,0.0036631160455156474,0.6187035069075452,0.7431606050852912,0.7962300942476438,0.6444655883285759,google_gemma-3-12b-it_uiortholora_trAll_s256_v64_lr5e-3/models__google_gemma-3-12b-it_uiortholora_trAll_s256_v64_lr5e-3/results_2026-01-26T17-01-42.047380.json
models/gemma-12b/hotpotqa/uiortholora_trAll_sv1024_svec512_lr8e-3,0.6907847884916678,0.003647332597242392,0.6146652497343252,0.7544254908271645,0.8017549561260968,0.6333650491595306,google_gemma-3-12b-it_uiortholora_trAll_lr8e-3_sv1024_svec512/models__gemma-12b__hotpotqa__uiortholora_trAll_sv1024_svec512_lr8e-3/results_2026-02-22T07-52-22.100727.json
models/gemma-12b/hotpotqa/uiortholora_trAll_sv1024_svec512_lr7e-3,0.6903574989317761,0.0036465168133567255,0.6138150903294368,0.7557129063405214,0.7975300617484563,0.6355851569933397,google_gemma-3-12b-it_uiortholora_trAll_lr7e-3_sv1024_svec512/models__gemma-12b__hotpotqa__uiortholora_trAll_sv1024_svec512_lr7e-3/results_2026-02-21T23-44-41.972266.json
models/google_gemma-3-12b-it_lora_trAll_lora_r1_lr5e-5,0.6902862840051275,0.0036263939275748922,0.6076514346439957,0.7483102671387191,0.8037049073773156,0.6457342213764669,google_gemma-3-12b-it_lora_trAll_lr5e-5_r1/models__google_gemma-3-12b-it_lora_trAll_lora_r1_lr5e-5/results_2026-01-26T00-22-13.155622.json
models/google_gemma-3-12b-it_uiortholora_trAll_s256_v128_lr6e-3,0.6901438541518302,0.0036339693261783837,0.6129649309245484,0.7544254908271645,0.8007799805004875,0.633999365683476,google_gemma-3-12b-it_uiortholora_trAll_s256_v128_lr6e-3/models__google_gemma-3-12b-it_uiortholora_trAll_s256_v128_lr6e-3/results_2026-01-27T11-10-21.350389.json
models/google_gemma-3-12b-it_uiortholora_trAll_s256_v96_lr5e-3,0.6900726392251816,0.0036669431193992554,0.6210414452709883,0.744126166720309,0.7975300617484563,0.6349508404693942,google_gemma-3-12b-it_uiortholora_trAll_s256_v96_lr5e-3/models__google_gemma-3-12b-it_uiortholora_trAll_s256_v96_lr5e-3/results_2026-01-26T16-59-12.089395.json
models/google_gemma-3-12b-it_uiortholora_trAll_s1024_v512_lr7e-3,0.690001424298533,0.0036479215141141585,0.61211477151966,0.7518506598004506,0.7988300292492687,0.6390738978750397,google_gemma-3-12b-it_uiortholora_trAll_s1024_v512_lr7e-3/models__google_gemma-3-12b-it_uiortholora_trAll_s1024_v512_lr7e-3/results_2026-01-21T14-03-36.688898.json
models/gemma-12b/hotpotqa/uiortholora_trAll_sv1024_svec512_lr6e-3,0.6899302093718843,0.0036424250566095455,0.6119022316684378,0.7518506598004506,0.8007799805004875,0.6371709483032033,google_gemma-3-12b-it_uiortholora_trAll_lr6e-3_sv1024_svec512/models__gemma-12b__hotpotqa__uiortholora_trAll_sv1024_svec512_lr6e-3/results_2026-02-23T22-00-23.646153.json
models/google_gemma-3-12b-it_uiortholora_trAll_s1024_v64_lr8e-3,0.6896453496652899,0.0036791883779460333,0.6163655685441021,0.7499195365304152,0.7933051673708157,0.6384395813510942,google_gemma-3-12b-it_uiortholora_trAll_s1024_v64_lr8e-3/models__google_gemma-3-12b-it_uiortholora_trAll_s1024_v64_lr8e-3/results_2026-01-25T10-16-42.229949.json
models/google_gemma-3-12b-it_uiortholora_trAll_s512_v96_lr6e-3,0.6895741347386413,0.003655547632364501,0.6178533475026567,0.753781783070486,0.7926551836204095,0.6327307326355851,google_gemma-3-12b-it_uiortholora_trAll_s512_v96_lr6e-3/models__google_gemma-3-12b-it_uiortholora_trAll_s512_v96_lr6e-3/results_2026-01-31T23-37-01.861099.json
models/gemma-12b/hotpotqa/uiortholora_trAll_sv1024_svec256_lr8e-3,0.689431704885344,0.003653105526909537,0.6167906482465463,0.7544254908271645,0.7962300942476438,0.6295591500158579,google_gemma-3-12b-it_uiortholora_trAll_lr8e-3_sv1024_svec256/models__gemma-12b__hotpotqa__uiortholora_trAll_sv1024_svec256_lr8e-3/results_2026-02-22T11-27-21.015098.json
models/google_gemma-3-12b-it_uiortholora_trAll_s1024_v128_lr7e-3,0.6889332003988036,0.003668773469125317,0.6199787460148778,0.7467009977470228,0.7972050698732531,0.6292419917538852,google_gemma-3-12b-it_uiortholora_trAll_s1024_v128_lr7e-3/models__google_gemma-3-12b-it_uiortholora_trAll_s1024_v128_lr7e-3/results_2026-01-21T11-04-19.041574.json
models/google_gemma-3-12b-it_uiortholora_trAll_s1024_v256_lr7e-3,0.6885059108389119,0.003665274541043162,0.6127523910733262,0.7470228516253621,0.79688007799805,0.6381224230891215,google_gemma-3-12b-it_uiortholora_trAll_s1024_v256_lr7e-3/models__google_gemma-3-12b-it_uiortholora_trAll_s1024_v256_lr7e-3/results_2026-01-21T12-22-25.325055.json
models/google_gemma-3-12b-it_uiortholora_trAll_s256_v96_lr7e-3,0.6883634809856146,0.003700785077824831,0.6308182784272051,0.7370453813968458,0.7975300617484563,0.6197272438947035,google_gemma-3-12b-it_uiortholora_trAll_s256_v96_lr7e-3/models__google_gemma-3-12b-it_uiortholora_trAll_s256_v96_lr7e-3/results_2026-01-28T04-26-17.579676.json
models/google_gemma-3-12b-it_uiortholora_trAll_s256_v128_lr5e-3,0.6879361914257228,0.003629640999183315,0.6046758767268863,0.7550691985838429,0.7978550536236594,0.6387567396130669,google_gemma-3-12b-it_uiortholora_trAll_s256_v128_lr5e-3/models__google_gemma-3-12b-it_uiortholora_trAll_s256_v128_lr5e-3/results_2026-01-26T17-10-35.891892.json
models/google_gemma-3-12b-it_uiortholora_trAll_s512_v64_lr6e-3,0.6865831078193989,0.0036641329781774696,0.6106269925611052,0.744126166720309,0.7991550211244719,0.6333650491595306,google_gemma-3-12b-it_uiortholora_trAll_s512_v64_lr6e-3/models__google_gemma-3-12b-it_uiortholora_trAll_s512_v64_lr6e-3/results_2026-01-31T23-04-49.555043.json
models/google_gemma-3-12b-it_lora_trAll_lora_r1_lr7e-5,0.6864406779661016,0.0036385963004055785,0.6031880977683316,0.7495976826520759,0.7952551186220345,0.6422454804947669,google_gemma-3-12b-it_lora_trAll_lr7e-5_r1/models__google_gemma-3-12b-it_lora_trAll_lora_r1_lr7e-5/results_2026-01-26T09-31-51.314187.json
models/google_gemma-3-12b-it_uiortholora_trAll_s512_v128_lr6e-3,0.6862982481128045,0.0036495512367005203,0.61211477151966,0.7479884132603798,0.7929801754956126,0.6320964161116397,google_gemma-3-12b-it_uiortholora_trAll_s512_v128_lr6e-3/models__google_gemma-3-12b-it_uiortholora_trAll_s512_v128_lr6e-3/results_2026-01-31T23-19-58.569551.json
models/gemma-12b/hotpotqa/uiortholora_trAll_sv512_svec256_lr6e-3,0.68601338840621,0.0036506229169139064,0.6065887353878853,0.7479884132603798,0.7949301267468313,0.6371709483032033,google_gemma-3-12b-it_uiortholora_trAll_lr6e-3_sv512_svec256/models__gemma-12b__hotpotqa__uiortholora_trAll_sv512_svec256_lr6e-3/results_2026-02-24T09-07-10.028061.json
models/google_gemma-3-12b-it_uiortholora_trAll_s1024_v128_lr8e-3,0.6857997436262641,0.00367648235205677,0.6174282678002125,0.7396202124235597,0.796555086122847,0.6267047256581034,google_gemma-3-12b-it_uiortholora_trAll_s1024_v128_lr8e-3/models__google_gemma-3-12b-it_uiortholora_trAll_s1024_v128_lr8e-3/results_2026-01-25T10-01-04.559285.json
models/google_gemma-3-12b-it_uiortholora_trAll_s512_v96_lr7e-3,0.6851588092864265,0.003676207913857152,0.6178533475026567,0.7434824589636305,0.7936301592460189,0.6222645099904852,google_gemma-3-12b-it_uiortholora_trAll_s512_v96_lr7e-3/models__google_gemma-3-12b-it_uiortholora_trAll_s512_v96_lr7e-3/results_2026-02-01T18-07-41.057494.json
models/google_gemma-3-12b-it_uiortholora_trAll_s512_v64_lr7e-3,0.6850875943597778,0.003676119243712835,0.6146652497343252,0.7460572899903444,0.7949301267468313,0.6228988265144307,google_gemma-3-12b-it_uiortholora_trAll_s512_v64_lr7e-3/models__google_gemma-3-12b-it_uiortholora_trAll_s512_v64_lr7e-3/results_2026-02-01T17-42-00.595799.json
