source_file,base_model,adapter_type,lr,rank,tr_from_name,tr_actual,accuracy,negative_shift_count,negative_shift_score,positive_shift_count,positive_shift_score,raw_adapter_name
meta-llama_Llama-3.1-8B-Instruct_scores-lora.jsonl,Llama-3.1-8B-Instruct,lora,1e-4,4.0,2000,2000,0.09665,908,881.1000000000001,216,194.40000000000003,meta-llama_Llama-3.1-8B-Instruct_lora_tr2000_lora_r4_lr1e-4
meta-llama_Llama-3.1-8B-Instruct_scores-lora.jsonl,Llama-3.1-8B-Instruct,lora,1e-5,4.0,2000,2000,0.09525,647,624.8,314,282.6,meta-llama_Llama-3.1-8B-Instruct_lora_tr2000_lora_r4_lr1e-5
meta-llama_Llama-3.1-8B-Instruct_scores-lora.jsonl,Llama-3.1-8B-Instruct,lora,1e-3,4.0,3000,3000,0.010900000000000002,1052,1022.1000000000001,23,20.699999999999992,meta-llama_Llama-3.1-8B-Instruct_lora_tr3000_lora_r4_lr1e-3
meta-llama_Llama-3.1-8B-Instruct_scores-lora.jsonl,Llama-3.1-8B-Instruct,lora,1e-4,4.0,3000,3000,0.031733333333333336,945,917.1,102,91.80000000000005,meta-llama_Llama-3.1-8B-Instruct_lora_tr3000_lora_r4_lr1e-4
meta-llama_Llama-3.1-8B-Instruct_scores-lora.jsonl,Llama-3.1-8B-Instruct,lora,1e-5,4.0,3000,3000,0.021400000000000002,837,809.9000000000001,61,54.9,meta-llama_Llama-3.1-8B-Instruct_lora_tr3000_lora_r4_lr1e-5
meta-llama_Llama-3.1-8B-Instruct_scores-lora.jsonl,Llama-3.1-8B-Instruct,lora,1e-3,4.0,4000,4000,0.016274999999999998,1054,1024.6000000000001,57,51.300000000000004,meta-llama_Llama-3.1-8B-Instruct_lora_tr4000_lora_r4_lr1e-3
meta-llama_Llama-3.1-8B-Instruct_scores-lora.jsonl,Llama-3.1-8B-Instruct,lora,1e-4,4.0,4000,4000,0.022725000000000002,967,937.7,100,90.00000000000004,meta-llama_Llama-3.1-8B-Instruct_lora_tr4000_lora_r4_lr1e-4
meta-llama_Llama-3.1-8B-Instruct_scores-lora.jsonl,Llama-3.1-8B-Instruct,lora,1e-5,4.0,4000,4000,0.027225,802,776.9000000000001,92,82.80000000000004,meta-llama_Llama-3.1-8B-Instruct_lora_tr4000_lora_r4_lr1e-5
meta-llama_Llama-3.1-8B-Instruct_scores-lora.jsonl,Llama-3.1-8B-Instruct,lora,1e-3,4.0,5000,5000,0.03766,1054,1024.4,78,70.20000000000005,meta-llama_Llama-3.1-8B-Instruct_lora_tr5000_lora_r4_lr1e-3
meta-llama_Llama-3.1-8B-Instruct_scores-lora.jsonl,Llama-3.1-8B-Instruct,lora,1e-4,4.0,5000,5000,0.057679999999999995,927,899.7,168,151.20000000000005,meta-llama_Llama-3.1-8B-Instruct_lora_tr5000_lora_r4_lr1e-4
meta-llama_Llama-3.1-8B-Instruct_scores-lora.jsonl,Llama-3.1-8B-Instruct,lora,1e-5,4.0,5000,5000,0.03524,845,816.8000000000001,92,82.80000000000004,meta-llama_Llama-3.1-8B-Instruct_lora_tr5000_lora_r4_lr1e-5
meta-llama_Llama-3.1-8B-Instruct_scores-randlora.jsonl,Llama-3.1-8B-Instruct,randlora,1e-3,512.0,100,100,0.263,461,443.3,1188,1069.2000000000003,meta-llama_Llama-3.1-8B-Instruct_randlora_tr100_randlora_r512_lr1e-3
meta-llama_Llama-3.1-8B-Instruct_scores-randlora.jsonl,Llama-3.1-8B-Instruct,randlora,1e-4,512.0,100,100,0.032,27,24.599999999999994,31,27.89999999999999,meta-llama_Llama-3.1-8B-Instruct_randlora_tr100_randlora_r512_lr1e-4
meta-llama_Llama-3.1-8B-Instruct_scores-randlora.jsonl,Llama-3.1-8B-Instruct,randlora,1e-5,512.0,100,100,0.008,0,0.0,0,0.0,meta-llama_Llama-3.1-8B-Instruct_randlora_tr100_randlora_r512_lr1e-5
meta-llama_Llama-3.1-8B-Instruct_scores-randlora.jsonl,Llama-3.1-8B-Instruct,randlora,1e-3,512.0,500,500,0.23060000000000003,641,620.6,685,616.5000000000002,meta-llama_Llama-3.1-8B-Instruct_randlora_tr500_randlora_r512_lr1e-3
meta-llama_Llama-3.1-8B-Instruct_scores-randlora.jsonl,Llama-3.1-8B-Instruct,randlora,1e-4,512.0,500,500,0.2638,356,340.3,1081,972.9000000000002,meta-llama_Llama-3.1-8B-Instruct_randlora_tr500_randlora_r512_lr1e-4
meta-llama_Llama-3.1-8B-Instruct_scores-randlora.jsonl,Llama-3.1-8B-Instruct,randlora,1e-5,512.0,500,500,0.012,0,0.0,0,0.0,meta-llama_Llama-3.1-8B-Instruct_randlora_tr500_randlora_r512_lr1e-5
meta-llama_Llama-3.1-8B-Instruct_scores-randlora.jsonl,Llama-3.1-8B-Instruct,randlora,1e-3,512.0,1000,1000,0.1165,745,721.6,257,231.30000000000007,meta-llama_Llama-3.1-8B-Instruct_randlora_tr1000_randlora_r512_lr1e-3
meta-llama_Llama-3.1-8B-Instruct_scores-randlora.jsonl,Llama-3.1-8B-Instruct,randlora,1e-4,512.0,1000,1000,0.173,474,454.6,678,610.2000000000003,meta-llama_Llama-3.1-8B-Instruct_randlora_tr1000_randlora_r512_lr1e-4
meta-llama_Llama-3.1-8B-Instruct_scores-randlora.jsonl,Llama-3.1-8B-Instruct,randlora,1e-5,512.0,1000,1000,0.0281,45,41.29999999999999,35,31.499999999999996,meta-llama_Llama-3.1-8B-Instruct_randlora_tr1000_randlora_r512_lr1e-5
meta-llama_Llama-3.1-8B-Instruct_scores-randlora.jsonl,Llama-3.1-8B-Instruct,randlora,1e-3,512.0,2000,2000,0.3314,681,660.6,1272,1144.8000000000002,meta-llama_Llama-3.1-8B-Instruct_randlora_tr2000_randlora_r512_lr1e-3
meta-llama_Llama-3.1-8B-Instruct_scores-randlora.jsonl,Llama-3.1-8B-Instruct,randlora,1e-4,512.0,2000,2000,0.1409,509,488.90000000000003,529,476.10000000000014,meta-llama_Llama-3.1-8B-Instruct_randlora_tr2000_randlora_r512_lr1e-4
meta-llama_Llama-3.1-8B-Instruct_scores-randlora.jsonl,Llama-3.1-8B-Instruct,randlora,1e-5,512.0,2000,2000,0.19655,270,256.70000000000005,494,444.6000000000001,meta-llama_Llama-3.1-8B-Instruct_randlora_tr2000_randlora_r512_lr1e-5
meta-llama_Llama-3.1-8B-Instruct_scores-randlora.jsonl,Llama-3.1-8B-Instruct,randlora,1e-3,512.0,3000,3000,0.25633333333333336,688,668.8,1074,966.6000000000001,meta-llama_Llama-3.1-8B-Instruct_randlora_tr3000_randlora_r512_lr1e-3
meta-llama_Llama-3.1-8B-Instruct_scores-randlora.jsonl,Llama-3.1-8B-Instruct,randlora,1e-4,512.0,3000,3000,0.057133333333333335,696,671.7,165,148.50000000000006,meta-llama_Llama-3.1-8B-Instruct_randlora_tr3000_randlora_r512_lr1e-4
meta-llama_Llama-3.1-8B-Instruct_scores-randlora.jsonl,Llama-3.1-8B-Instruct,randlora,1e-5,512.0,3000,3000,0.23843333333333333,279,265.6,751,675.9000000000001,meta-llama_Llama-3.1-8B-Instruct_randlora_tr3000_randlora_r512_lr1e-5
meta-llama_Llama-3.1-8B-Instruct_scores-randlora.jsonl,Llama-3.1-8B-Instruct,randlora,1e-3,512.0,4000,4000,0.13555,789,764.4,460,414.0000000000001,meta-llama_Llama-3.1-8B-Instruct_randlora_tr4000_randlora_r512_lr1e-3
meta-llama_Llama-3.1-8B-Instruct_scores-randlora.jsonl,Llama-3.1-8B-Instruct,randlora,1e-4,512.0,4000,4000,0.0737,744,719.6000000000001,310,279.00000000000006,meta-llama_Llama-3.1-8B-Instruct_randlora_tr4000_randlora_r512_lr1e-4
meta-llama_Llama-3.1-8B-Instruct_scores-randlora.jsonl,Llama-3.1-8B-Instruct,randlora,1e-5,512.0,4000,4000,0.256725,298,284.0,931,837.9000000000003,meta-llama_Llama-3.1-8B-Instruct_randlora_tr4000_randlora_r512_lr1e-5
meta-llama_Llama-3.1-8B-Instruct_scores-randlora.jsonl,Llama-3.1-8B-Instruct,randlora,1e-3,512.0,5000,5000,0.1236,822,798.2,382,343.80000000000007,meta-llama_Llama-3.1-8B-Instruct_randlora_tr5000_randlora_r512_lr1e-3
meta-llama_Llama-3.1-8B-Instruct_scores-randlora.jsonl,Llama-3.1-8B-Instruct,randlora,1e-4,512.0,5000,5000,0.04212,763,738.8,153,137.70000000000005,meta-llama_Llama-3.1-8B-Instruct_randlora_tr5000_randlora_r512_lr1e-4
meta-llama_Llama-3.1-8B-Instruct_scores-randlora.jsonl,Llama-3.1-8B-Instruct,randlora,1e-5,512.0,5000,5000,0.25304,311,297.0,1075,967.5000000000002,meta-llama_Llama-3.1-8B-Instruct_randlora_tr5000_randlora_r512_lr1e-5
meta-llama_Llama-3.1-8B-Instruct_scores-uiortholora.jsonl,Llama-3.1-8B-Instruct,uiortholora,1e-3,,100,100,0.019,38,34.599999999999994,23,20.699999999999992,meta-llama_Llama-3.1-8B-Instruct_uiortholora_tr100_uiortholora_s256_v64_lr1e-3
meta-llama_Llama-3.1-8B-Instruct_scores-uiortholora.jsonl,Llama-3.1-8B-Instruct,uiortholora,1e-4,,100,100,0.006,0,0.0,0,0.0,meta-llama_Llama-3.1-8B-Instruct_uiortholora_tr100_uiortholora_s256_v64_lr1e-4
meta-llama_Llama-3.1-8B-Instruct_scores-uiortholora.jsonl,Llama-3.1-8B-Instruct,uiortholora,1e-5,,100,100,0.004,0,0.0,0,0.0,meta-llama_Llama-3.1-8B-Instruct_uiortholora_tr100_uiortholora_s256_v64_lr1e-5
meta-llama_Llama-3.1-8B-Instruct_scores-uiortholora.jsonl,Llama-3.1-8B-Instruct,uiortholora,1e-3,,500,500,0.2896,289,275.6,970,873.0000000000002,meta-llama_Llama-3.1-8B-Instruct_uiortholora_tr500_uiortholora_s256_v64_lr1e-3
meta-llama_Llama-3.1-8B-Instruct_scores-uiortholora.jsonl,Llama-3.1-8B-Instruct,uiortholora,1e-4,,500,500,0.0108,1,0.9,3,2.7,meta-llama_Llama-3.1-8B-Instruct_uiortholora_tr500_uiortholora_s256_v64_lr1e-4
meta-llama_Llama-3.1-8B-Instruct_scores-uiortholora.jsonl,Llama-3.1-8B-Instruct,uiortholora,1e-5,,500,500,0.006,0,0.0,0,0.0,meta-llama_Llama-3.1-8B-Instruct_uiortholora_tr500_uiortholora_s256_v64_lr1e-5
meta-llama_Llama-3.1-8B-Instruct_scores-uiortholora.jsonl,Llama-3.1-8B-Instruct,uiortholora,1e-3,,1000,1000,0.24,356,340.80000000000007,1094,984.6000000000001,meta-llama_Llama-3.1-8B-Instruct_uiortholora_tr1000_uiortholora_s256_v64_lr1e-3
meta-llama_Llama-3.1-8B-Instruct_scores-uiortholora.jsonl,Llama-3.1-8B-Instruct,uiortholora,1e-4,,1000,1000,0.012,32,29.400000000000002,18,16.2,meta-llama_Llama-3.1-8B-Instruct_uiortholora_tr1000_uiortholora_s256_v64_lr1e-4
meta-llama_Llama-3.1-8B-Instruct_scores-uiortholora.jsonl,Llama-3.1-8B-Instruct,uiortholora,1e-5,,1000,1000,0.005699999999999999,0,0.0,0,0.0,meta-llama_Llama-3.1-8B-Instruct_uiortholora_tr1000_uiortholora_s256_v64_lr1e-5
meta-llama_Llama-3.1-8B-Instruct_scores-uiortholora.jsonl,Llama-3.1-8B-Instruct,uiortholora,1e-3,,2000,2000,0.13085000000000002,490,470.1,542,487.8000000000001,meta-llama_Llama-3.1-8B-Instruct_uiortholora_tr2000_uiortholora_s256_v64_lr1e-3
meta-llama_Llama-3.1-8B-Instruct_scores-uiortholora.jsonl,Llama-3.1-8B-Instruct,uiortholora,1e-4,,2000,2000,0.09495,290,275.6,179,161.10000000000005,meta-llama_Llama-3.1-8B-Instruct_uiortholora_tr2000_uiortholora_s256_v64_lr1e-4
meta-llama_Llama-3.1-8B-Instruct_scores-uiortholora.jsonl,Llama-3.1-8B-Instruct,uiortholora,1e-5,,2000,2000,0.00805,0,0.0,0,0.0,meta-llama_Llama-3.1-8B-Instruct_uiortholora_tr2000_uiortholora_s256_v64_lr1e-5
meta-llama_Llama-3.1-8B-Instruct_scores-uiortholora.jsonl,Llama-3.1-8B-Instruct,uiortholora,1e-3,,3000,3000,0.054299999999999994,642,617.6000000000001,170,153.00000000000006,meta-llama_Llama-3.1-8B-Instruct_uiortholora_tr3000_uiortholora_s256_v64_lr1e-3
meta-llama_Llama-3.1-8B-Instruct_scores-uiortholora.jsonl,Llama-3.1-8B-Instruct,uiortholora,1e-4,,3000,3000,0.15343333333333334,285,271.4,402,361.8000000000001,meta-llama_Llama-3.1-8B-Instruct_uiortholora_tr3000_uiortholora_s256_v64_lr1e-4
meta-llama_Llama-3.1-8B-Instruct_scores-uiortholora.jsonl,Llama-3.1-8B-Instruct,uiortholora,1e-5,,3000,3000,0.009666666666666667,0,0.0,0,0.0,meta-llama_Llama-3.1-8B-Instruct_uiortholora_tr3000_uiortholora_s256_v64_lr1e-5
meta-llama_Llama-3.1-8B-Instruct_scores-uiortholora.jsonl,Llama-3.1-8B-Instruct,uiortholora,1e-3,,4000,4000,0.05975,678,652.4000000000001,205,184.50000000000006,meta-llama_Llama-3.1-8B-Instruct_uiortholora_tr4000_uiortholora_s256_v64_lr1e-3
meta-llama_Llama-3.1-8B-Instruct_scores-uiortholora.jsonl,Llama-3.1-8B-Instruct,uiortholora,1e-4,,4000,4000,0.18919999999999998,280,267.40000000000003,530,477.0000000000001,meta-llama_Llama-3.1-8B-Instruct_uiortholora_tr4000_uiortholora_s256_v64_lr1e-4
meta-llama_Llama-3.1-8B-Instruct_scores-uiortholora.jsonl,Llama-3.1-8B-Instruct,uiortholora,1e-5,,4000,4000,0.00955,0,0.0,2,1.8,meta-llama_Llama-3.1-8B-Instruct_uiortholora_tr4000_uiortholora_s256_v64_lr1e-5
meta-llama_Llama-3.1-8B-Instruct_scores-uiortholora.jsonl,Llama-3.1-8B-Instruct,uiortholora,1e-3,,5000,5000,0.055239999999999984,723,697.4000000000001,203,182.70000000000005,meta-llama_Llama-3.1-8B-Instruct_uiortholora_tr5000_uiortholora_s256_v64_lr1e-3
meta-llama_Llama-3.1-8B-Instruct_scores-uiortholora.jsonl,Llama-3.1-8B-Instruct,uiortholora,1e-4,,5000,5000,0.2207,278,264.6,749,674.1000000000001,meta-llama_Llama-3.1-8B-Instruct_uiortholora_tr5000_uiortholora_s256_v64_lr1e-4
meta-llama_Llama-3.1-8B-Instruct_scores-uiortholora.jsonl,Llama-3.1-8B-Instruct,uiortholora,1e-5,,5000,5000,0.0116,3,2.7,4,3.6,meta-llama_Llama-3.1-8B-Instruct_uiortholora_tr5000_uiortholora_s256_v64_lr1e-5
meta-llama_Llama-3.1-8B-Instruct_scores-vera.jsonl,Llama-3.1-8B-Instruct,vera,1e-3,1024.0,100,100,0.038000000000000006,87,81.10000000000002,41,36.9,meta-llama_Llama-3.1-8B-Instruct_vera_tr100_vera_r1024_lr1e-3
meta-llama_Llama-3.1-8B-Instruct_scores-vera.jsonl,Llama-3.1-8B-Instruct,vera,1e-4,1024.0,100,100,0.009000000000000001,0,0.0,0,0.0,meta-llama_Llama-3.1-8B-Instruct_vera_tr100_vera_r1024_lr1e-4
meta-llama_Llama-3.1-8B-Instruct_scores-vera.jsonl,Llama-3.1-8B-Instruct,vera,1e-5,1024.0,100,100,0.008,0,0.0,0,0.0,meta-llama_Llama-3.1-8B-Instruct_vera_tr100_vera_r1024_lr1e-5
meta-llama_Llama-3.1-8B-Instruct_scores-vera.jsonl,Llama-3.1-8B-Instruct,vera,1e-3,1024.0,500,500,0.27520000000000006,336,321.3,1125,1012.5000000000002,meta-llama_Llama-3.1-8B-Instruct_vera_tr500_vera_r1024_lr1e-3
meta-llama_Llama-3.1-8B-Instruct_scores-vera.jsonl,Llama-3.1-8B-Instruct,vera,1e-4,1024.0,500,500,0.0148,7,6.300000000000001,5,4.5,meta-llama_Llama-3.1-8B-Instruct_vera_tr500_vera_r1024_lr1e-4
meta-llama_Llama-3.1-8B-Instruct_scores-vera.jsonl,Llama-3.1-8B-Instruct,vera,1e-5,1024.0,500,500,0.009400000000000002,0,0.0,0,0.0,meta-llama_Llama-3.1-8B-Instruct_vera_tr500_vera_r1024_lr1e-5
meta-llama_Llama-3.1-8B-Instruct_scores-vera.jsonl,Llama-3.1-8B-Instruct,vera,1e-3,1024.0,1000,1000,0.1705,446,427.50000000000006,748,673.2000000000002,meta-llama_Llama-3.1-8B-Instruct_vera_tr1000_vera_r1024_lr1e-3
meta-llama_Llama-3.1-8B-Instruct_scores-vera.jsonl,Llama-3.1-8B-Instruct,vera,1e-4,1024.0,1000,1000,0.03440000000000001,114,106.30000000000001,32,28.8,meta-llama_Llama-3.1-8B-Instruct_vera_tr1000_vera_r1024_lr1e-4
meta-llama_Llama-3.1-8B-Instruct_scores-vera.jsonl,Llama-3.1-8B-Instruct,vera,1e-5,1024.0,1000,1000,0.009300000000000001,0,0.0,0,0.0,meta-llama_Llama-3.1-8B-Instruct_vera_tr1000_vera_r1024_lr1e-5
meta-llama_Llama-3.1-8B-Instruct_scores-vera.jsonl,Llama-3.1-8B-Instruct,vera,1e-3,1024.0,2000,2000,0.14305,483,463.6,598,538.2,meta-llama_Llama-3.1-8B-Instruct_vera_tr2000_vera_r1024_lr1e-3
meta-llama_Llama-3.1-8B-Instruct_scores-vera.jsonl,Llama-3.1-8B-Instruct,vera,1e-4,1024.0,2000,2000,0.17705,295,280.0,472,424.8000000000001,meta-llama_Llama-3.1-8B-Instruct_vera_tr2000_vera_r1024_lr1e-4
meta-llama_Llama-3.1-8B-Instruct_scores-vera.jsonl,Llama-3.1-8B-Instruct,vera,1e-5,1024.0,2000,2000,0.00865,0,0.0,0,0.0,meta-llama_Llama-3.1-8B-Instruct_vera_tr2000_vera_r1024_lr1e-5
meta-llama_Llama-3.1-8B-Instruct_scores-vera.jsonl,Llama-3.1-8B-Instruct,vera,1e-3,1024.0,3000,3000,0.07283333333333333,658,634.0,242,217.80000000000007,meta-llama_Llama-3.1-8B-Instruct_vera_tr3000_vera_r1024_lr1e-3
meta-llama_Llama-3.1-8B-Instruct_scores-vera.jsonl,Llama-3.1-8B-Instruct,vera,1e-4,1024.0,3000,3000,0.23706666666666668,289,276.0,827,744.3000000000002,meta-llama_Llama-3.1-8B-Instruct_vera_tr3000_vera_r1024_lr1e-4
meta-llama_Llama-3.1-8B-Instruct_scores-vera.jsonl,Llama-3.1-8B-Instruct,vera,1e-5,1024.0,3000,3000,0.010866666666666667,0,0.0,0,0.0,meta-llama_Llama-3.1-8B-Instruct_vera_tr3000_vera_r1024_lr1e-5
meta-llama_Llama-3.1-8B-Instruct_scores-vera.jsonl,Llama-3.1-8B-Instruct,vera,1e-3,1024.0,4000,4000,0.06832499999999998,727,702.1000000000001,243,218.70000000000007,meta-llama_Llama-3.1-8B-Instruct_vera_tr4000_vera_r1024_lr1e-3
meta-llama_Llama-3.1-8B-Instruct_scores-vera.jsonl,Llama-3.1-8B-Instruct,vera,1e-4,1024.0,4000,4000,0.264,283,270.5,1080,972.0000000000002,meta-llama_Llama-3.1-8B-Instruct_vera_tr4000_vera_r1024_lr1e-4
meta-llama_Llama-3.1-8B-Instruct_scores-vera.jsonl,Llama-3.1-8B-Instruct,vera,1e-5,1024.0,4000,4000,0.01075,2,1.8,3,2.7,meta-llama_Llama-3.1-8B-Instruct_vera_tr4000_vera_r1024_lr1e-5
meta-llama_Llama-3.1-8B-Instruct_scores-vera.jsonl,Llama-3.1-8B-Instruct,vera,1e-3,1024.0,5000,5000,0.05315999999999999,742,716.5,158,142.20000000000005,meta-llama_Llama-3.1-8B-Instruct_vera_tr5000_vera_r1024_lr1e-3
meta-llama_Llama-3.1-8B-Instruct_scores-vera.jsonl,Llama-3.1-8B-Instruct,vera,1e-4,1024.0,5000,5000,0.25372,306,292.0,1128,1015.2000000000003,meta-llama_Llama-3.1-8B-Instruct_vera_tr5000_vera_r1024_lr1e-4
meta-llama_Llama-3.1-8B-Instruct_scores-vera.jsonl,Llama-3.1-8B-Instruct,vera,1e-5,1024.0,5000,5000,0.0142,8,7.2,5,4.5,meta-llama_Llama-3.1-8B-Instruct_vera_tr5000_vera_r1024_lr1e-5
