source_file,base_model,adapter_type,lr,rank,tr_from_name,tr_actual,accuracy,negative_shift_count,negative_shift_score,positive_shift_count,positive_shift_score,raw_adapter_name
meta-llama_Llama-3.2-3B-Instruct_scores-uiortholora.jsonl,Llama-3.2-3B-Instruct,uiortholora,1e-5,,1000,1000,0.005900000000000001,146,78.6,146,77.9,meta-llama_Llama-3.2-3B-Instruct_uiortholora_tr1000_uiortholora_s256_v64_lr1e-5
meta-llama_Llama-3.2-3B-Instruct_scores-uiortholora.jsonl,Llama-3.2-3B-Instruct,uiortholora,1e-3,,2000,2000,0.031450000000000006,33865,31516.9,163,108.4,meta-llama_Llama-3.2-3B-Instruct_uiortholora_tr2000_uiortholora_s256_v64_lr1e-3
meta-llama_Llama-3.2-3B-Instruct_scores-uiortholora.jsonl,Llama-3.2-3B-Instruct,uiortholora,1e-4,,2000,2000,0.03325,913,582.3,1148,736.0999999999999,meta-llama_Llama-3.2-3B-Instruct_uiortholora_tr2000_uiortholora_s256_v64_lr1e-4
meta-llama_Llama-3.2-3B-Instruct_scores-uiortholora.jsonl,Llama-3.2-3B-Instruct,uiortholora,1e-5,,2000,2000,0.005699999999999999,149,80.60000000000001,202,109.7,meta-llama_Llama-3.2-3B-Instruct_uiortholora_tr2000_uiortholora_s256_v64_lr1e-5
meta-llama_Llama-3.2-3B-Instruct_scores-uiortholora.jsonl,Llama-3.2-3B-Instruct,uiortholora,1e-3,,3000,3000,0.034,32527,30190.5,222,151.29999999999995,meta-llama_Llama-3.2-3B-Instruct_uiortholora_tr3000_uiortholora_s256_v64_lr1e-3
meta-llama_Llama-3.2-3B-Instruct_scores-uiortholora.jsonl,Llama-3.2-3B-Instruct,uiortholora,1e-4,,3000,3000,0.0682,3843,2874.8,1518,1006.7,meta-llama_Llama-3.2-3B-Instruct_uiortholora_tr3000_uiortholora_s256_v64_lr1e-4
meta-llama_Llama-3.2-3B-Instruct_scores-uiortholora.jsonl,Llama-3.2-3B-Instruct,uiortholora,1e-5,,3000,3000,0.007833333333333333,149,80.50000000000001,252,138.10000000000002,meta-llama_Llama-3.2-3B-Instruct_uiortholora_tr3000_uiortholora_s256_v64_lr1e-5
meta-llama_Llama-3.2-3B-Instruct_scores-uiortholora.jsonl,Llama-3.2-3B-Instruct,uiortholora,1e-3,,4000,4000,0.030625,32950,30702.5,228,156.5,meta-llama_Llama-3.2-3B-Instruct_uiortholora_tr4000_uiortholora_s256_v64_lr1e-3
meta-llama_Llama-3.2-3B-Instruct_scores-uiortholora.jsonl,Llama-3.2-3B-Instruct,uiortholora,1e-4,,4000,4000,0.0864,8738,7199.1,1445,981.5999999999999,meta-llama_Llama-3.2-3B-Instruct_uiortholora_tr4000_uiortholora_s256_v64_lr1e-4
meta-llama_Llama-3.2-3B-Instruct_scores-uiortholora.jsonl,Llama-3.2-3B-Instruct,uiortholora,1e-5,,4000,4000,0.008324999999999999,152,81.4,342,190.2,meta-llama_Llama-3.2-3B-Instruct_uiortholora_tr4000_uiortholora_s256_v64_lr1e-5
meta-llama_Llama-3.2-3B-Instruct_scores-uiortholora.jsonl,Llama-3.2-3B-Instruct,uiortholora,1e-3,,5000,5000,0.023219999999999998,34157,32041.4,182,123.0,meta-llama_Llama-3.2-3B-Instruct_uiortholora_tr5000_uiortholora_s256_v64_lr1e-3
meta-llama_Llama-3.2-3B-Instruct_scores-uiortholora.jsonl,Llama-3.2-3B-Instruct,uiortholora,1e-4,,5000,5000,0.09608,11294,9463.1,1334,905.4000000000001,meta-llama_Llama-3.2-3B-Instruct_uiortholora_tr5000_uiortholora_s256_v64_lr1e-4
meta-llama_Llama-3.2-3B-Instruct_scores-uiortholora.jsonl,Llama-3.2-3B-Instruct,uiortholora,1e-5,,5000,5000,0.00914,169,91.8,394,223.0,meta-llama_Llama-3.2-3B-Instruct_uiortholora_tr5000_uiortholora_s256_v64_lr1e-5
meta-llama_Llama-3.2-3B-Instruct_scores-vera.jsonl,Llama-3.2-3B-Instruct,vera,1e-3,1024.0,100,100,0.025,570,351.7,1021,648.9,meta-llama_Llama-3.2-3B-Instruct_vera_tr100_vera_r1024_lr1e-3
meta-llama_Llama-3.2-3B-Instruct_scores-vera.jsonl,Llama-3.2-3B-Instruct,vera,1e-4,1024.0,100,100,0.006000000000000001,119,63.6,128,68.4,meta-llama_Llama-3.2-3B-Instruct_vera_tr100_vera_r1024_lr1e-4
meta-llama_Llama-3.2-3B-Instruct_scores-vera.jsonl,Llama-3.2-3B-Instruct,vera,1e-5,1024.0,100,100,0.004,120,64.4,109,57.9,meta-llama_Llama-3.2-3B-Instruct_vera_tr100_vera_r1024_lr1e-5
meta-llama_Llama-3.2-3B-Instruct_scores-vera.jsonl,Llama-3.2-3B-Instruct,vera,1e-3,1024.0,500,500,0.10319999999999999,17078,14703.2,986,665.6,meta-llama_Llama-3.2-3B-Instruct_vera_tr500_vera_r1024_lr1e-3
meta-llama_Llama-3.2-3B-Instruct_scores-vera.jsonl,Llama-3.2-3B-Instruct,vera,1e-4,1024.0,500,500,0.0104,164,89.1,434,247.39999999999998,meta-llama_Llama-3.2-3B-Instruct_vera_tr500_vera_r1024_lr1e-4
meta-llama_Llama-3.2-3B-Instruct_scores-vera.jsonl,Llama-3.2-3B-Instruct,vera,1e-5,1024.0,500,500,0.0054,122,64.3,122,64.69999999999999,meta-llama_Llama-3.2-3B-Instruct_vera_tr500_vera_r1024_lr1e-5
meta-llama_Llama-3.2-3B-Instruct_scores-vera.jsonl,Llama-3.2-3B-Instruct,vera,1e-3,1024.0,1000,1000,0.045700000000000005,31152,28422.0,269,174.1,meta-llama_Llama-3.2-3B-Instruct_vera_tr1000_vera_r1024_lr1e-3
meta-llama_Llama-3.2-3B-Instruct_scores-vera.jsonl,Llama-3.2-3B-Instruct,vera,1e-4,1024.0,1000,1000,0.027800000000000002,585,361.9,988,626.7,meta-llama_Llama-3.2-3B-Instruct_vera_tr1000_vera_r1024_lr1e-4
meta-llama_Llama-3.2-3B-Instruct_scores-vera.jsonl,Llama-3.2-3B-Instruct,vera,1e-5,1024.0,1000,1000,0.0057,127,67.89999999999999,123,65.2,meta-llama_Llama-3.2-3B-Instruct_vera_tr1000_vera_r1024_lr1e-5
meta-llama_Llama-3.2-3B-Instruct_scores-vera.jsonl,Llama-3.2-3B-Instruct,vera,1e-3,1024.0,2000,2000,0.021200000000000004,35820,33556.399999999994,107,69.59999999999998,meta-llama_Llama-3.2-3B-Instruct_vera_tr2000_vera_r1024_lr1e-3
meta-llama_Llama-3.2-3B-Instruct_scores-vera.jsonl,Llama-3.2-3B-Instruct,vera,1e-4,1024.0,2000,2000,0.07840000000000001,5827,4581.0,1567,1052.8000000000002,meta-llama_Llama-3.2-3B-Instruct_vera_tr2000_vera_r1024_lr1e-4
meta-llama_Llama-3.2-3B-Instruct_scores-vera.jsonl,Llama-3.2-3B-Instruct,vera,1e-5,1024.0,2000,2000,0.00595,109,58.0,169,90.6,meta-llama_Llama-3.2-3B-Instruct_vera_tr2000_vera_r1024_lr1e-5
meta-llama_Llama-3.2-3B-Instruct_scores-vera.jsonl,Llama-3.2-3B-Instruct,vera,1e-3,1024.0,3000,3000,0.020233333333333332,35949,33729.9,109,73.69999999999999,meta-llama_Llama-3.2-3B-Instruct_vera_tr3000_vera_r1024_lr1e-3
meta-llama_Llama-3.2-3B-Instruct_scores-vera.jsonl,Llama-3.2-3B-Instruct,vera,1e-4,1024.0,3000,3000,0.09576666666666667,10569,8819.1,1385,942.8000000000001,meta-llama_Llama-3.2-3B-Instruct_vera_tr3000_vera_r1024_lr1e-4
meta-llama_Llama-3.2-3B-Instruct_scores-vera.jsonl,Llama-3.2-3B-Instruct,vera,1e-5,1024.0,3000,3000,0.007566666666666667,129,68.5,249,136.39999999999998,meta-llama_Llama-3.2-3B-Instruct_vera_tr3000_vera_r1024_lr1e-5
meta-llama_Llama-3.2-3B-Instruct_scores-vera.jsonl,Llama-3.2-3B-Instruct,vera,1e-3,1024.0,4000,4000,0.014825,36974,34957.8,68,44.70000000000001,meta-llama_Llama-3.2-3B-Instruct_vera_tr4000_vera_r1024_lr1e-3
meta-llama_Llama-3.2-3B-Instruct_scores-vera.jsonl,Llama-3.2-3B-Instruct,vera,1e-4,1024.0,4000,4000,0.1005,12832,10867.0,1292,874.6999999999999,meta-llama_Llama-3.2-3B-Instruct_vera_tr4000_vera_r1024_lr1e-4
meta-llama_Llama-3.2-3B-Instruct_scores-vera.jsonl,Llama-3.2-3B-Instruct,vera,1e-5,1024.0,4000,4000,0.00885,142,76.7,338,189.2,meta-llama_Llama-3.2-3B-Instruct_vera_tr4000_vera_r1024_lr1e-5
meta-llama_Llama-3.2-3B-Instruct_scores-vera.jsonl,Llama-3.2-3B-Instruct,vera,1e-3,1024.0,5000,5000,0.013080000000000001,37434,35610.700000000004,70,45.2,meta-llama_Llama-3.2-3B-Instruct_vera_tr5000_vera_r1024_lr1e-3
meta-llama_Llama-3.2-3B-Instruct_scores-vera.jsonl,Llama-3.2-3B-Instruct,vera,1e-4,1024.0,5000,5000,0.09234,16241,13918.6,1045,705.0,meta-llama_Llama-3.2-3B-Instruct_vera_tr5000_vera_r1024_lr1e-4
meta-llama_Llama-3.2-3B-Instruct_scores-vera.jsonl,Llama-3.2-3B-Instruct,vera,1e-5,1024.0,5000,5000,0.010519999999999998,166,91.4,461,265.5,meta-llama_Llama-3.2-3B-Instruct_vera_tr5000_vera_r1024_lr1e-5
