source_file,base_model,adapter_type,lr,rank,tr_from_name,tr_actual,accuracy,negative_shift_count,negative_shift_score,positive_shift_count,positive_shift_score,raw_adapter_name
meta-llama_Llama-3.1-8B-Instruct_scores-uiortholora.jsonl,Llama-3.1-8B-Instruct,uiortholora,1e-4,,1000,1000,0.012,1037,611.7,344,210.4,meta-llama_Llama-3.1-8B-Instruct_uiortholora_tr1000_uiortholora_s256_v64_lr1e-4
meta-llama_Llama-3.1-8B-Instruct_scores-uiortholora.jsonl,Llama-3.1-8B-Instruct,uiortholora,1e-5,,1000,1000,0.005699999999999999,220,118.4,69,37.300000000000004,meta-llama_Llama-3.1-8B-Instruct_uiortholora_tr1000_uiortholora_s256_v64_lr1e-5
meta-llama_Llama-3.1-8B-Instruct_scores-uiortholora.jsonl,Llama-3.1-8B-Instruct,uiortholora,1e-3,,2000,2000,0.13085000000000002,2016,1406.7,2234,1603.6,meta-llama_Llama-3.1-8B-Instruct_uiortholora_tr2000_uiortholora_s256_v64_lr1e-3
meta-llama_Llama-3.1-8B-Instruct_scores-uiortholora.jsonl,Llama-3.1-8B-Instruct,uiortholora,1e-4,,2000,2000,0.09495,1786,1185.6999999999998,1031,703.7,meta-llama_Llama-3.1-8B-Instruct_uiortholora_tr2000_uiortholora_s256_v64_lr1e-4
meta-llama_Llama-3.1-8B-Instruct_scores-uiortholora.jsonl,Llama-3.1-8B-Instruct,uiortholora,1e-5,,2000,2000,0.00805,237,128.5,109,60.7,meta-llama_Llama-3.1-8B-Instruct_uiortholora_tr2000_uiortholora_s256_v64_lr1e-5
meta-llama_Llama-3.1-8B-Instruct_scores-uiortholora.jsonl,Llama-3.1-8B-Instruct,uiortholora,1e-3,,3000,3000,0.054299999999999994,2413,1711.3999999999999,939,646.8,meta-llama_Llama-3.1-8B-Instruct_uiortholora_tr3000_uiortholora_s256_v64_lr1e-3
meta-llama_Llama-3.1-8B-Instruct_scores-uiortholora.jsonl,Llama-3.1-8B-Instruct,uiortholora,1e-4,,3000,3000,0.15343333333333334,1703,1132.0,1830,1280.2000000000003,meta-llama_Llama-3.1-8B-Instruct_uiortholora_tr3000_uiortholora_s256_v64_lr1e-4
meta-llama_Llama-3.1-8B-Instruct_scores-uiortholora.jsonl,Llama-3.1-8B-Instruct,uiortholora,1e-5,,3000,3000,0.009666666666666667,303,164.9,145,80.80000000000001,meta-llama_Llama-3.1-8B-Instruct_uiortholora_tr3000_uiortholora_s256_v64_lr1e-5
meta-llama_Llama-3.1-8B-Instruct_scores-uiortholora.jsonl,Llama-3.1-8B-Instruct,uiortholora,1e-3,,4000,4000,0.05975,2475,1759.2,1039,726.0,meta-llama_Llama-3.1-8B-Instruct_uiortholora_tr4000_uiortholora_s256_v64_lr1e-3
meta-llama_Llama-3.1-8B-Instruct_scores-uiortholora.jsonl,Llama-3.1-8B-Instruct,uiortholora,1e-4,,4000,4000,0.18919999999999998,1673,1118.3000000000002,2340,1651.9,meta-llama_Llama-3.1-8B-Instruct_uiortholora_tr4000_uiortholora_s256_v64_lr1e-4
meta-llama_Llama-3.1-8B-Instruct_scores-uiortholora.jsonl,Llama-3.1-8B-Instruct,uiortholora,1e-5,,4000,4000,0.00955,372,204.59999999999997,182,103.0,meta-llama_Llama-3.1-8B-Instruct_uiortholora_tr4000_uiortholora_s256_v64_lr1e-5
meta-llama_Llama-3.1-8B-Instruct_scores-uiortholora.jsonl,Llama-3.1-8B-Instruct,uiortholora,1e-3,,5000,5000,0.055239999999999984,2543,1818.6,945,663.8,meta-llama_Llama-3.1-8B-Instruct_uiortholora_tr5000_uiortholora_s256_v64_lr1e-3
meta-llama_Llama-3.1-8B-Instruct_scores-uiortholora.jsonl,Llama-3.1-8B-Instruct,uiortholora,1e-4,,5000,5000,0.2207,1555,1042.8,2997,2155.9,meta-llama_Llama-3.1-8B-Instruct_uiortholora_tr5000_uiortholora_s256_v64_lr1e-4
meta-llama_Llama-3.1-8B-Instruct_scores-uiortholora.jsonl,Llama-3.1-8B-Instruct,uiortholora,1e-5,,5000,5000,0.0116,483,272.7,234,136.8,meta-llama_Llama-3.1-8B-Instruct_uiortholora_tr5000_uiortholora_s256_v64_lr1e-5
meta-llama_Llama-3.1-8B-Instruct_scores-vera.jsonl,Llama-3.1-8B-Instruct,vera,1e-3,1024.0,100,100,0.038000000000000006,1423,879.2,507,320.69999999999993,meta-llama_Llama-3.1-8B-Instruct_vera_tr100_vera_r1024_lr1e-3
meta-llama_Llama-3.1-8B-Instruct_scores-vera.jsonl,Llama-3.1-8B-Instruct,vera,1e-4,1024.0,100,100,0.009000000000000001,160,84.80000000000001,73,39.099999999999994,meta-llama_Llama-3.1-8B-Instruct_vera_tr100_vera_r1024_lr1e-4
meta-llama_Llama-3.1-8B-Instruct_scores-vera.jsonl,Llama-3.1-8B-Instruct,vera,1e-5,1024.0,100,100,0.008,116,61.39999999999999,94,50.9,meta-llama_Llama-3.1-8B-Instruct_vera_tr100_vera_r1024_lr1e-5
meta-llama_Llama-3.1-8B-Instruct_scores-vera.jsonl,Llama-3.1-8B-Instruct,vera,1e-3,1024.0,500,500,0.27520000000000006,1476,1021.0,4128,3025.4,meta-llama_Llama-3.1-8B-Instruct_vera_tr500_vera_r1024_lr1e-3
meta-llama_Llama-3.1-8B-Instruct_scores-vera.jsonl,Llama-3.1-8B-Instruct,vera,1e-4,1024.0,500,500,0.0148,555,317.5,276,159.60000000000002,meta-llama_Llama-3.1-8B-Instruct_vera_tr500_vera_r1024_lr1e-4
meta-llama_Llama-3.1-8B-Instruct_scores-vera.jsonl,Llama-3.1-8B-Instruct,vera,1e-5,1024.0,500,500,0.009400000000000002,158,84.5,69,37.400000000000006,meta-llama_Llama-3.1-8B-Instruct_vera_tr500_vera_r1024_lr1e-5
meta-llama_Llama-3.1-8B-Instruct_scores-vera.jsonl,Llama-3.1-8B-Instruct,vera,1e-3,1024.0,1000,1000,0.1705,1827,1273.0,2935,2131.3,meta-llama_Llama-3.1-8B-Instruct_vera_tr1000_vera_r1024_lr1e-3
meta-llama_Llama-3.1-8B-Instruct_scores-vera.jsonl,Llama-3.1-8B-Instruct,vera,1e-4,1024.0,1000,1000,0.03440000000000001,1478,922.8,462,289.0,meta-llama_Llama-3.1-8B-Instruct_vera_tr1000_vera_r1024_lr1e-4
meta-llama_Llama-3.1-8B-Instruct_scores-vera.jsonl,Llama-3.1-8B-Instruct,vera,1e-5,1024.0,1000,1000,0.009300000000000001,134,71.4,88,47.099999999999994,meta-llama_Llama-3.1-8B-Instruct_vera_tr1000_vera_r1024_lr1e-5
meta-llama_Llama-3.1-8B-Instruct_scores-vera.jsonl,Llama-3.1-8B-Instruct,vera,1e-3,1024.0,2000,2000,0.14305,1959,1367.4,2435,1756.7,meta-llama_Llama-3.1-8B-Instruct_vera_tr2000_vera_r1024_lr1e-3
meta-llama_Llama-3.1-8B-Instruct_scores-vera.jsonl,Llama-3.1-8B-Instruct,vera,1e-4,1024.0,2000,2000,0.17705,1684,1122.8999999999999,2109,1487.0,meta-llama_Llama-3.1-8B-Instruct_vera_tr2000_vera_r1024_lr1e-4
meta-llama_Llama-3.1-8B-Instruct_scores-vera.jsonl,Llama-3.1-8B-Instruct,vera,1e-5,1024.0,2000,2000,0.00865,204,108.6,88,46.900000000000006,meta-llama_Llama-3.1-8B-Instruct_vera_tr2000_vera_r1024_lr1e-5
meta-llama_Llama-3.1-8B-Instruct_scores-vera.jsonl,Llama-3.1-8B-Instruct,vera,1e-3,1024.0,3000,3000,0.07283333333333333,2382,1696.0,1188,832.4000000000001,meta-llama_Llama-3.1-8B-Instruct_vera_tr3000_vera_r1024_lr1e-3
meta-llama_Llama-3.1-8B-Instruct_scores-vera.jsonl,Llama-3.1-8B-Instruct,vera,1e-4,1024.0,3000,3000,0.23706666666666668,1517,1021.0999999999999,3262,2342.4,meta-llama_Llama-3.1-8B-Instruct_vera_tr3000_vera_r1024_lr1e-4
meta-llama_Llama-3.1-8B-Instruct_scores-vera.jsonl,Llama-3.1-8B-Instruct,vera,1e-5,1024.0,3000,3000,0.010866666666666667,276,149.2,132,72.9,meta-llama_Llama-3.1-8B-Instruct_vera_tr3000_vera_r1024_lr1e-5
meta-llama_Llama-3.1-8B-Instruct_scores-vera.jsonl,Llama-3.1-8B-Instruct,vera,1e-3,1024.0,4000,4000,0.06832499999999998,2512,1802.5,1114,788.7,meta-llama_Llama-3.1-8B-Instruct_vera_tr4000_vera_r1024_lr1e-3
meta-llama_Llama-3.1-8B-Instruct_scores-vera.jsonl,Llama-3.1-8B-Instruct,vera,1e-4,1024.0,4000,4000,0.264,1439,972.7,3984,2900.1000000000004,meta-llama_Llama-3.1-8B-Instruct_vera_tr4000_vera_r1024_lr1e-4
meta-llama_Llama-3.1-8B-Instruct_scores-vera.jsonl,Llama-3.1-8B-Instruct,vera,1e-5,1024.0,4000,4000,0.01075,394,219.39999999999998,183,102.7,meta-llama_Llama-3.1-8B-Instruct_vera_tr4000_vera_r1024_lr1e-5
meta-llama_Llama-3.1-8B-Instruct_scores-vera.jsonl,Llama-3.1-8B-Instruct,vera,1e-3,1024.0,5000,5000,0.05315999999999999,2581,1850.0,824,574.0,meta-llama_Llama-3.1-8B-Instruct_vera_tr5000_vera_r1024_lr1e-3
meta-llama_Llama-3.1-8B-Instruct_scores-vera.jsonl,Llama-3.1-8B-Instruct,vera,1e-4,1024.0,5000,5000,0.25372,1440,984.1,4205,3070.5,meta-llama_Llama-3.1-8B-Instruct_vera_tr5000_vera_r1024_lr1e-4
meta-llama_Llama-3.1-8B-Instruct_scores-vera.jsonl,Llama-3.1-8B-Instruct,vera,1e-5,1024.0,5000,5000,0.0142,553,314.79999999999995,267,153.60000000000002,meta-llama_Llama-3.1-8B-Instruct_vera_tr5000_vera_r1024_lr1e-5
