model_name,mmlu_acc,mmlu_acc_stderr,mmlu_humanities_acc,mmlu_other_acc,mmlu_social_sciences_acc,mmlu_stem_acc,json_path
models/gemma-12b/triviaqa/dora_trAll_lora_r16_lr5e-5,0.7066657171343114,0.0035907194949306737,0.6235919234856535,0.76472481493402,0.8163795905102372,0.666349508404694,google_gemma-3-12b-it_dora_trAll_lr5e-5_r16/models__gemma-12b__triviaqa__dora_trAll_lora_r16_lr5e-5/results_2026-02-20T22-32-28.410526.json
models/gemma-12b/triviaqa/lora_trAll_lora_r64_lr1e-5,0.7065945022076627,0.0036209519624930886,0.6329436769394261,0.7570003218538783,0.8118297042573935,0.6641294005708849,google_gemma-3-12b-it_lora_trAll_lr1e-5_r64/models__gemma-12b__triviaqa__lora_trAll_lora_r64_lr1e-5/results_2026-02-16T15-53-20.231002.json
models/gemma-12b/triviaqa/dora_trAll_lora_r32_lr5e-5,0.7054550633812847,0.0036138298834104982,0.6259298618490967,0.7618281300289669,0.8134546636334091,0.6631779257849667,google_gemma-3-12b-it_dora_trAll_lr5e-5_r32/models__gemma-12b__triviaqa__dora_trAll_lora_r32_lr5e-5/results_2026-02-21T03-50-12.327860.json
models/gemma-12b/triviaqa/dora_trAll_lora_r16_lr1e-4,0.7048141290414471,0.003605612680205899,0.6221041445270988,0.7598970067589315,0.8206044848878778,0.6609578179511576,google_gemma-3-12b-it_dora_trAll_lr1e-4_r16/models__gemma-12b__triviaqa__dora_trAll_lora_r16_lr1e-4/results_2026-02-22T00-49-09.263628.json
models/gemma-12b/triviaqa/lora_trAll_lora_r16_lr1e-4,0.7045292693348526,0.003597152605695504,0.6214665249734325,0.7608625683939492,0.8144296392590186,0.6657151918807485,google_gemma-3-12b-it_lora_trAll_lr1e-4_r16/models__gemma-12b__triviaqa__lora_trAll_lora_r16_lr1e-4/results_2026-02-18T01-17-28.861868.json
models/gemma-12b/triviaqa/lora_trAll_lora_r1_lr1e-5,0.7038883349950149,0.0036231279364965017,0.6303931987247609,0.7544254908271645,0.8105297367565811,0.6596891849032668,google_gemma-3-12b-it_lora_trAll_lr1e-5_r1/models__gemma-12b__triviaqa__lora_trAll_lora_r1_lr1e-5/results_2026-02-15T21-32-52.885327.json
models/gemma-12b/triviaqa/dora_trAll_lora_r3_lr1e-5,0.7037459051417178,0.0036357540636730652,0.6314558979808714,0.7515288059221114,0.8115047123821905,0.659372026641294,google_gemma-3-12b-it_dora_trAll_lr1e-5_r3/models__gemma-12b__triviaqa__dora_trAll_lora_r3_lr1e-5/results_2026-02-19T10-08-41.848085.json
models/gemma-12b/triviaqa/uiortholora_trAll_sv1024_svec128_lr8e-3,0.703318615581826,0.0036242742004820687,0.628692879914984,0.757965883488896,0.8108547286317842,0.6558832857595941,google_gemma-3-12b-it_uiortholora_trAll_lr8e-3_sv1024_svec128/models__gemma-12b__triviaqa__uiortholora_trAll_sv1024_svec128_lr8e-3/results_2026-02-22T20-21-27.091900.json
models/gemma-12b/triviaqa/lora_trAll_lora_r8_lr1e-4,0.7031761857285287,0.0036001942360691214,0.6184909670563231,0.7602188606372707,0.8170295742606435,0.6622264509990485,google_gemma-3-12b-it_lora_trAll_lr1e-4_r8/models__gemma-12b__triviaqa__lora_trAll_lora_r8_lr1e-4/results_2026-02-17T21-41-45.485263.json
models/gemma-12b/triviaqa/dora_trAll_lora_r8_lr1e-4,0.7031049708018801,0.003604190966070916,0.6214665249734325,0.7605407145156099,0.812804679883003,0.6612749762131304,google_gemma-3-12b-it_dora_trAll_lr1e-4_r8/models__gemma-12b__triviaqa__dora_trAll_lora_r8_lr1e-4/results_2026-02-21T19-42-35.467896.json
models/gemma-12b/triviaqa/uiortholora_trAll_sv1024_svec128_lr7e-3,0.7027488961686369,0.003621265579731433,0.6246546227417641,0.7631155455423237,0.8082547936301593,0.6568347605455123,google_gemma-3-12b-it_uiortholora_trAll_lr7e-3_sv1024_svec128/models__gemma-12b__triviaqa__uiortholora_trAll_sv1024_svec128_lr7e-3/results_2026-02-16T04-11-18.792628.json
models/gemma-12b/triviaqa/uiortholora_trAll_sv1024_svec256_lr5e-3,0.7022503916820966,0.003618335177884833,0.6303931987247609,0.7570003218538783,0.8118297042573935,0.6485886457342214,google_gemma-3-12b-it_uiortholora_trAll_lr5e-3_sv1024_svec256/models__gemma-12b__triviaqa__uiortholora_trAll_sv1024_svec256_lr5e-3/results_2026-02-14T23-58-23.399348.json
models/gemma-12b/triviaqa/uiortholora_trAll_sv1024_svec0_lr9e-3,0.7018943170488534,0.003611456240519156,0.6261424017003188,0.7576440296105568,0.8173545661358466,0.6473200126863304,google_gemma-3-12b-it_uiortholora_trAll_lr9e-3_sv1024_svec0/models__gemma-12b__triviaqa__uiortholora_trAll_sv1024_svec0_lr9e-3/results_2026-02-17T01-11-50.430461.json
models/gemma-12b/triviaqa/dora_trAll_lora_r1_lr5e-5,0.7015382424156104,0.0036237488931328992,0.6208289054197662,0.7608625683939492,0.8115047123821905,0.6562004440215667,google_gemma-3-12b-it_dora_trAll_lr5e-5_r1/models__gemma-12b__triviaqa__dora_trAll_lora_r1_lr5e-5/results_2026-02-20T06-54-11.836306.json
models/gemma-12b/triviaqa/uiortholora_trAll_sv1024_svec512_lr7e-3,0.7015382424156104,0.003614141703474995,0.6257173219978746,0.7586095912455745,0.8108547286317842,0.6517602283539486,google_gemma-3-12b-it_uiortholora_trAll_lr7e-3_sv1024_svec512/models__gemma-12b__triviaqa__uiortholora_trAll_sv1024_svec512_lr7e-3/results_2026-02-16T19-53-16.478261.json
models/gemma-12b/triviaqa/uiortholora_trAll_sv1024_svec64_lr9e-3,0.7015382424156104,0.003620508818423526,0.6240170031880977,0.7563566140971999,0.8089047773805654,0.6584205518553758,google_gemma-3-12b-it_uiortholora_trAll_lr9e-3_sv1024_svec64/models__gemma-12b__triviaqa__uiortholora_trAll_sv1024_svec64_lr9e-3/results_2026-02-17T08-36-06.962703.json
models/gemma-12b/triviaqa/uiortholora_trAll_sv1024_svec256_lr9e-3,0.7012533827090158,0.0036008431547014034,0.6172157279489905,0.762149983907306,0.8137796555086123,0.6568347605455123,google_gemma-3-12b-it_uiortholora_trAll_lr9e-3_sv1024_svec256/models__gemma-12b__triviaqa__uiortholora_trAll_sv1024_svec256_lr9e-3/results_2026-02-17T23-49-47.891959.json
models/gemma-12b/triviaqa/uiortholora_trAll_sv1024_svec512_lr9e-3,0.7011821677823672,0.00361614747105594,0.6216790648246546,0.7608625683939492,0.8082547936301593,0.6565176022835395,google_gemma-3-12b-it_uiortholora_trAll_lr9e-3_sv1024_svec512/models__gemma-12b__triviaqa__uiortholora_trAll_sv1024_svec512_lr9e-3/results_2026-02-18T07-58-08.908408.json
models/gemma-12b/triviaqa/uiortholora_trAll_sv1024_svec256_lr8e-3,0.7010397379290699,0.003624317473601465,0.626567481402763,0.759253299002253,0.8082547936301593,0.650174437044085,google_gemma-3-12b-it_uiortholora_trAll_lr8e-3_sv1024_svec256/models__gemma-12b__triviaqa__uiortholora_trAll_sv1024_svec256_lr8e-3/results_2026-02-22T12-30-31.590883.json
models/gemma-12b/triviaqa/uiortholora_trAll_sv1024_svec128_lr9e-3,0.7009685230024213,0.0036257497155750768,0.6295430393198724,0.7566784679755391,0.8111797205069873,0.6450999048525214,google_gemma-3-12b-it_uiortholora_trAll_lr9e-3_sv1024_svec128/models__gemma-12b__triviaqa__uiortholora_trAll_sv1024_svec128_lr9e-3/results_2026-02-17T16-04-22.994430.json
models/gemma-12b/triviaqa/dora_trAll_lora_r3_lr1e-4,0.700470018515881,0.0036461464705736003,0.6289054197662062,0.7589314451239138,0.805004874878128,0.6476371709483032,google_gemma-3-12b-it_dora_trAll_lr1e-4_r3/models__gemma-12b__triviaqa__dora_trAll_lora_r3_lr1e-4/results_2026-02-21T14-29-22.815174.json
models/gemma-12b/triviaqa/uiortholora_trAll_sv1024_svec512_lr5e-3,0.7002563737359351,0.003610910890250175,0.620403825717322,0.7586095912455745,0.810204744881378,0.6546146527117032,google_gemma-3-12b-it_uiortholora_trAll_lr5e-3_sv1024_svec512/models__gemma-12b__triviaqa__uiortholora_trAll_sv1024_svec512_lr5e-3/results_2026-02-15T07-53-34.250815.json
models/gemma-12b/triviaqa/uiortholora_trAll_sv1024_svec256_lr1e-2,0.7001851588092864,0.0036387292292555658,0.6242295430393199,0.7557129063405214,0.8085797855053624,0.6530288614018395,google_gemma-3-12b-it_uiortholora_trAll_lr1e-2_sv1024_svec256/models__gemma-12b__triviaqa__uiortholora_trAll_sv1024_svec256_lr1e-2/results_2026-02-19T12-33-22.203916.json
models/gemma-12b/triviaqa/uiortholora_trAll_sv1024_svec512_lr8e-3,0.7000427289559892,0.0036077239443945888,0.6187035069075452,0.7602188606372707,0.8105297367565811,0.6542974944497304,google_gemma-3-12b-it_uiortholora_trAll_lr8e-3_sv1024_svec512/models__gemma-12b__triviaqa__uiortholora_trAll_sv1024_svec512_lr8e-3/results_2026-02-22T04-30-29.094989.json
models/gemma-12b/triviaqa/uiortholora_trAll_sv1024_svec256_lr7e-3,0.6998290841760433,0.003619482119139015,0.6229543039319873,0.763437399420663,0.8105297367565811,0.6438312718046305,google_gemma-3-12b-it_uiortholora_trAll_lr7e-3_sv1024_svec256/models__gemma-12b__triviaqa__uiortholora_trAll_sv1024_svec256_lr7e-3/results_2026-02-16T11-48-01.141734.json
models/gemma-12b/triviaqa/lora_trAll_sv_svec_lr5e-5,0.6994730095428001,0.003605491412812711,0.618278427205101,0.7557129063405214,0.8089047773805654,0.6584205518553758,google_gemma-3-12b-it_lora_trAll_lr5e-5_r32/models__gemma-12b__triviaqa__lora_trAll_sv_svec_lr5e-5/results_2026-02-14T00-51-35.298939.json
models/gemma-12b/triviaqa/uiortholora_trAll_sv1024_svec128_lr1e-2,0.6994017946161516,0.0036341888325560593,0.6221041445270988,0.7547473447055038,0.8108547286317842,0.6514430700919759,google_gemma-3-12b-it_uiortholora_trAll_lr1e-2_sv1024_svec128/models__gemma-12b__triviaqa__uiortholora_trAll_sv1024_svec128_lr1e-2/results_2026-02-19T04-55-22.588850.json
models/gemma-12b/triviaqa/uiortholora_trAll_sv1024_svec0_lr7e-3,0.6991881498362057,0.0036411606601227113,0.6295430393198724,0.7563566140971999,0.805004874878128,0.6435141135426578,google_gemma-3-12b-it_uiortholora_trAll_lr7e-3_sv1024_svec0/models__gemma-12b__triviaqa__uiortholora_trAll_sv1024_svec0_lr7e-3/results_2026-02-15T13-06-59.705590.json
models/gemma-12b/triviaqa/uiortholora_trAll_sv1024_svec0_lr1e-2,0.6984047856430707,0.0036315704503294016,0.622529224229543,0.7528162214354683,0.8079298017549561,0.6511259118300031,google_gemma-3-12b-it_uiortholora_trAll_lr1e-2_sv1024_svec0/models__gemma-12b__triviaqa__uiortholora_trAll_sv1024_svec0_lr1e-2/results_2026-02-18T13-58-40.196315.json
models/gemma-12b/triviaqa/lora_trAll_lora_r3_lr1e-4,0.6981199259364763,0.003632651675533296,0.6178533475026567,0.7518506598004506,0.8154046148846279,0.6504915953060577,google_gemma-3-12b-it_lora_trAll_lr1e-4_r3/models__gemma-12b__triviaqa__lora_trAll_lora_r3_lr1e-4/results_2026-02-17T18-06-37.072562.json
models/gemma-12b/triviaqa/uiortholora_trAll_sv1024_svec0_lr5e-3,0.6976926363765845,0.0036211063817271185,0.6214665249734325,0.7570003218538783,0.8098797530061749,0.6435141135426578,google_gemma-3-12b-it_uiortholora_trAll_lr5e-3_sv1024_svec0/models__gemma-12b__triviaqa__uiortholora_trAll_sv1024_svec0_lr5e-3/results_2026-02-14T01-45-45.266592.json
models/gemma-12b/triviaqa/uiortholora_trAll_sv1024_svec64_lr1e-2,0.6971941318900442,0.00362585892919728,0.6201912858660998,0.7544254908271645,0.8053298667533312,0.650174437044085,google_gemma-3-12b-it_uiortholora_trAll_lr1e-2_sv1024_svec64/models__gemma-12b__triviaqa__uiortholora_trAll_sv1024_svec64_lr1e-2/results_2026-02-18T21-25-54.060333.json
models/gemma-12b/triviaqa/uiortholora_trAll_sv1024_svec128_lr5e-3,0.6955561885771258,0.003636664563429865,0.622529224229543,0.7615062761506276,0.8001299967500812,0.6374881065651761,google_gemma-3-12b-it_uiortholora_trAll_lr5e-3_sv1024_svec128/models__gemma-12b__triviaqa__uiortholora_trAll_sv1024_svec128_lr5e-3/results_2026-02-14T16-28-29.976897.json
models/gemma-12b/triviaqa/uiortholora_trAll_sv1024_svec512_lr1e-2,0.6938470303375588,0.0035959454881987546,0.6038257173219979,0.7586095912455745,0.8098797530061749,0.6511259118300031,google_gemma-3-12b-it_uiortholora_trAll_lr1e-2_sv1024_svec512/models__gemma-12b__triviaqa__uiortholora_trAll_sv1024_svec512_lr1e-2/results_2026-02-19T20-40-06.188253.json
models/gemma-12b/triviaqa/vera_trAll_vera_r512_lr5e-3,0.6927788064378294,0.0036552531706145813,0.6157279489904357,0.7499195365304152,0.8030549236269093,0.6438312718046305,google_gemma-3-12b-it_vera_trAll_lr5e-3_r512/models__gemma-12b__triviaqa__vera_trAll_vera_r512_lr5e-3/results_2026-02-17T19-14-16.730610.json
