model_name,mmlu_acc,mmlu_acc_stderr,mmlu_humanities_acc,mmlu_other_acc,mmlu_social_sciences_acc,mmlu_stem_acc,json_path
models/google_gemma-3-12b-it_uiortholora_trAll_uiortholora_s1024_v0_lr7e-4,0.7071642216208517,0.003594360387936549,0.632731137088204,0.7611844222722883,0.8170295742606435,0.6577862353314304,google_gemma-3-12b-it_uiortholora_trAll_lr7e-4/models__google_gemma-3-12b-it_uiortholora_trAll_uiortholora_s1024_v0_lr7e-4/results_2026-01-17T17-37-03.358071.json
models/google_gemma-3-12b-it_uiortholora_trAll_s512_v64_lr1e-4,0.7069505768409059,0.0036017456671601027,0.6354941551540914,0.7602188606372707,0.8124796880077998,0.6581033935934031,google_gemma-3-12b-it_uiortholora_trAll_s512_v64_lr1e-4/models__google_gemma-3-12b-it_uiortholora_trAll_s512_v64_lr1e-4/results_2026-01-20T03-47-08.846835.json
models/google_gemma-3-12b-it_uiortholora_trAll_uiortholora_s1024_v0_lr5e-4,0.7066657171343114,0.0035973965241612367,0.632731137088204,0.7618281300289669,0.8144296392590186,0.6574690770694577,google_gemma-3-12b-it_uiortholora_trAll_lr5e-4/models__google_gemma-3-12b-it_uiortholora_trAll_uiortholora_s1024_v0_lr5e-4/results_2026-01-17T12-09-23.997328.json
models/google_gemma-3-12b-it_vera_trAll_vera_r1024_lr5e-4,0.7050989887480416,0.003592530046749458,0.6269925611052072,0.762149983907306,0.8163795905102372,0.6568347605455123,google_gemma-3-12b-it_vera_trAll_lr5e-4/models__google_gemma-3-12b-it_vera_trAll_vera_r1024_lr5e-4/results_2026-01-17T11-18-02.812575.json
models/google_gemma-3-12b-it_uiortholora_trAll_uiortholora_s1024_v0_lr1e-3,0.7029625409485828,0.0036036252688621956,0.6274176408076514,0.7595751528805922,0.8147546311342216,0.6508087535680305,google_gemma-3-12b-it_uiortholora_trAll_lr1e-3/models__google_gemma-3-12b-it_uiortholora_trAll_uiortholora_s1024_v0_lr1e-3/results_2026-01-17T23-04-55.946762.json
models/google_gemma-3-12b-it_lora_trAll_lora_r3_lr5e-5,0.7025352513886911,0.0036153891592202994,0.6229543039319873,0.7618281300289669,0.8121546961325967,0.6558832857595941,google_gemma-3-12b-it_lora_trAll_lr5e-5/models__google_gemma-3-12b-it_lora_trAll_lora_r3_lr5e-5/results_2026-01-19T07-21-46.689599.json
models/google_gemma-3-12b-it_vera_trAll_vera_r1024_lr7e-4,0.6992593647628543,0.0036031284011736027,0.6187035069075452,0.762149983907306,0.8079298017549561,0.6514430700919759,google_gemma-3-12b-it_vera_trAll_lr7e-4/models__google_gemma-3-12b-it_vera_trAll_vera_r1024_lr7e-4/results_2026-01-17T16-17-58.302741.json
models/google_gemma-3-12b-it_lora_trAll_lora_r3_lr7e-5,0.6990457199829084,0.0036084093959128424,0.620403825717322,0.7570003218538783,0.8105297367565811,0.6504915953060577,google_gemma-3-12b-it_lora_trAll_lr7e-5/models__google_gemma-3-12b-it_lora_trAll_lora_r3_lr7e-5/results_2026-01-17T05-19-09.524641.json
models/google_gemma-3-12b-it_lora_trAll_lora_r3_lr1e-5,0.6965531975502065,0.003602518779921461,0.6131774707757705,0.7615062761506276,0.8043548911277218,0.6517602283539486,google_gemma-3-12b-it_lora_trAll_lr1e-5/models__google_gemma-3-12b-it_lora_trAll_lora_r3_lr1e-5/results_2026-01-19T03-21-51.389668.json
models/google_gemma-3-12b-it_uiortholora_trAll_s1024_v64_lr7e-3,0.6924227318045862,0.0036775374325567945,0.6269925611052072,0.7470228516253621,0.7907052323691908,0.6403425309229306,google_gemma-3-12b-it_uiortholora_trAll_s1024_v64_lr7e-3/models__google_gemma-3-12b-it_uiortholora_trAll_s1024_v64_lr7e-3/results_2026-01-21T11-04-58.099376.json
models/google_gemma-3-12b-it_uiortholora_trAll_uiortholora_s1024_v0_lr7e-3,0.6912832929782082,0.0036610961617701047,0.6216790648246546,0.7495976826520759,0.7972050698732531,0.6343165239454488,google_gemma-3-12b-it_uiortholora_trAll_lr7e-3/models__google_gemma-3-12b-it_uiortholora_trAll_uiortholora_s1024_v0_lr7e-3/results_2026-01-20T13-30-21.271766.json
models/google_gemma-3-12b-it_vera_trAll_vera_r1024_lr1e-3,0.6912832929782082,0.003622129099440566,0.6082890541976621,0.757965883488896,0.8001299967500812,0.6431969552806851,google_gemma-3-12b-it_vera_trAll_lr1e-3/models__google_gemma-3-12b-it_vera_trAll_vera_r1024_lr1e-3/results_2026-01-17T21-18-06.732433.json
models/google_gemma-3-12b-it_lora_trAll_lora_r3_lr1e-4,0.691140863124911,0.0036230353243116753,0.6044633368756642,0.7486321210170582,0.8056548586285343,0.6520773866159213,google_gemma-3-12b-it_lora_trAll_lr1e-4/models__google_gemma-3-12b-it_lora_trAll_lora_r3_lr1e-4/results_2026-01-16T23-23-39.059627.json
models/google_gemma-3-12b-it_uiortholora_trAll_s1024_v512_lr7e-3,0.690001424298533,0.0036479215141141585,0.61211477151966,0.7518506598004506,0.7988300292492687,0.6390738978750397,google_gemma-3-12b-it_uiortholora_trAll_s1024_v512_lr7e-3/models__google_gemma-3-12b-it_uiortholora_trAll_s1024_v512_lr7e-3/results_2026-01-21T14-03-36.688898.json
models/google_gemma-3-12b-it_uiortholora_trAll_s1024_v128_lr7e-3,0.6889332003988036,0.003668773469125317,0.6199787460148778,0.7467009977470228,0.7972050698732531,0.6292419917538852,google_gemma-3-12b-it_uiortholora_trAll_s1024_v128_lr7e-3/models__google_gemma-3-12b-it_uiortholora_trAll_s1024_v128_lr7e-3/results_2026-01-21T11-04-19.041574.json
models/google_gemma-3-12b-it_uiortholora_trAll_s1024_v256_lr7e-3,0.6885059108389119,0.003665274541043162,0.6127523910733262,0.7470228516253621,0.79688007799805,0.6381224230891215,google_gemma-3-12b-it_uiortholora_trAll_s1024_v256_lr7e-3/models__google_gemma-3-12b-it_uiortholora_trAll_s1024_v256_lr7e-3/results_2026-01-21T12-22-25.325055.json
models/google_gemma-3-12b-it_uiortholora_trAll_s512_v32_lr1e-3,0.6845178749465888,0.003671331644614738,0.6187035069075452,0.7396202124235597,0.7920051998700033,0.6235331430383761,google_gemma-3-12b-it_uiortholora_trAll_s512_v32_lr1e-3/models__google_gemma-3-12b-it_uiortholora_trAll_s512_v32_lr1e-3/results_2026-01-20T04-39-14.969265.json
models/google_gemma-3-12b-it_uiortholora_trAll_s512_v256_lr1e-3,0.6819541375872383,0.00366910039892815,0.6091392136025505,0.7431606050852912,0.7890802729931752,0.6257532508721853,google_gemma-3-12b-it_uiortholora_trAll_s512_v256_lr1e-3/models__google_gemma-3-12b-it_uiortholora_trAll_s512_v256_lr1e-3/results_2026-01-20T06-02-28.841691.json
models/google_gemma-3-12b-it_uiortholora_trAll_uiortholora_s1024_v0_lr5e-3,0.6814556331006979,0.0036779248410691487,0.6089266737513284,0.7421950434502735,0.7910302242443938,0.6228988265144307,google_gemma-3-12b-it_uiortholora_trAll_lr5e-3/models__google_gemma-3-12b-it_uiortholora_trAll_uiortholora_s1024_v0_lr5e-3/results_2026-01-20T08-03-01.080222.json
models/google_gemma-3-12b-it_uiortholora_trAll_s1024_v32_lr7e-3,0.6775388121350235,0.0036858874422352997,0.6059511158342189,0.7360798197618281,0.7838804029899252,0.6228988265144307,google_gemma-3-12b-it_uiortholora_trAll_s1024_v32_lr7e-3/models__google_gemma-3-12b-it_uiortholora_trAll_s1024_v32_lr7e-3/results_2026-01-21T11-07-03.051429.json
models/google_gemma-3-12b-it_uiortholora_trAll_s1024_v0_lr7e-3,0.6773251673550776,0.003706720171073683,0.6063761955366631,0.7412294818152558,0.788755281117972,0.6114811290834127,google_gemma-3-12b-it_uiortholora_trAll_s1024_v0_lr7e-3/models__google_gemma-3-12b-it_uiortholora_trAll_s1024_v0_lr7e-3/results_2026-01-20T22-56-18.446981.json
models/google_gemma-3-12b-it_uiortholora_trAll_s512_v128_lr1e-3,0.6734083463894032,0.0037028271720205195,0.6017003188097768,0.7335049887351143,0.7799805004874878,0.6171899777989217,google_gemma-3-12b-it_uiortholora_trAll_s512_v128_lr1e-3/models__google_gemma-3-12b-it_uiortholora_trAll_s512_v128_lr1e-3/results_2026-01-20T05-31-58.935371.json
models/google_gemma-3-12b-it_uiortholora_trAll_uiortholora_s1024_v0_lr1e-2,0.6711294687366473,0.0037429588520327107,0.6074388947927737,0.7280334728033473,0.7796555086122847,0.60418648905804,google_gemma-3-12b-it_uiortholora_trAll_lr1e-2/models__google_gemma-3-12b-it_uiortholora_trAll_uiortholora_s1024_v0_lr1e-2/results_2026-01-20T18-57-56.196990.json
models/google_gemma-3-12b-it_uiortholora_trAll_s1024_v0_lr1e-2,0.6637943312918387,0.0037261834194034027,0.5925611052072264,0.7270679111683296,0.7770555736106597,0.59720900729464,google_gemma-3-12b-it_uiortholora_trAll_s1024_v0_lr1e-2/models__google_gemma-3-12b-it_uiortholora_trAll_s1024_v0_lr1e-2/results_2026-01-21T09-50-31.287976.json
models/google_gemma-3-12b-it_uiortholora_trAll_s1024_v0_lr9e-3,0.6625836775388121,0.0037182837487428452,0.5889479277364505,0.7370453813968458,0.7764055898602535,0.588011417697431,google_gemma-3-12b-it_uiortholora_trAll_s1024_v0_lr9e-3/models__google_gemma-3-12b-it_uiortholora_trAll_s1024_v0_lr9e-3/results_2026-01-21T04-22-45.704140.json
models/google_gemma-3-12b-it_vera_trAll_vera_r1024_lr5e-3,0.6605896595926506,0.003712922663586618,0.5821466524973432,0.7203089797232056,0.7725056873578161,0.6095781795115762,google_gemma-3-12b-it_vera_trAll_lr5e-3/models__google_gemma-3-12b-it_vera_trAll_vera_r1024_lr5e-3/results_2026-01-19T15-12-47.743593.json
models/google_gemma-3-12b-it_vera_trAll_vera_r1024_lr7e-3,0.6513317191283293,0.0037504200568413922,0.5740701381509032,0.7196652719665272,0.7575560610984725,0.5956232159847764,google_gemma-3-12b-it_vera_trAll_lr7e-3/models__google_gemma-3-12b-it_vera_trAll_vera_r1024_lr7e-3/results_2026-01-19T20-10-10.007652.json
models/google_gemma-3-12b-it_vera_trAll_vera_r1024_lr1e-2,0.5687224042159237,0.003957315951819038,0.5145589798087141,0.6343739942066302,0.6642833929151771,0.4915953060577228,google_gemma-3-12b-it_vera_trAll_lr1e-2/models__google_gemma-3-12b-it_vera_trAll_vera_r1024_lr1e-2/results_2026-01-20T01-11-56.550786.json
models/google_gemma-3-12b-it_uiortholora_trAll_s1024_v0_lr2e-2,0.2820823244552058,0.003787886267474716,0.27438894792773644,0.2996459607338268,0.287292817679558,0.27117031398667935,google_gemma-3-12b-it_uiortholora_trAll_s1024_v0_lr2e-2/models__google_gemma-3-12b-it_uiortholora_trAll_s1024_v0_lr2e-2/results_2026-01-21T15-17-58.621079.json
models/google_gemma-3-12b-it_lora_trAll_lora_r3_lr5e-3,0.26556046147272466,0.0036918098251496586,0.23868225292242295,0.2500804634695848,0.3064673383165421,0.2810022201078338,google_gemma-3-12b-it_lora_trAll_lr5e-3/models__google_gemma-3-12b-it_lora_trAll_lora_r3_lr5e-3/results_2026-01-19T11-20-16.335154.json
models/google_gemma-3-12b-it_lora_trAll_lora_r3_lr1e-3,0.2514599059962968,0.0036585519783292127,0.25823591923485656,0.25329900225297713,0.24406889827754305,0.24674912781477956,google_gemma-3-12b-it_lora_trAll_lr1e-3/models__google_gemma-3-12b-it_lora_trAll_lora_r3_lr1e-3/results_2026-01-17T17-11-15.812193.json
models/google_gemma-3-12b-it_lora_trAll_lora_r3_lr7e-4,0.24597635664435266,0.003629294391884241,0.26567481402763016,0.2339877695526231,0.2284692882677933,0.24548049476688868,google_gemma-3-12b-it_lora_trAll_lr7e-4/models__google_gemma-3-12b-it_lora_trAll_lora_r3_lr7e-4/results_2026-01-17T13-12-59.356054.json
models/google_gemma-3-12b-it_lora_trAll_lora_r3_lr5e-4,0.24255804016521862,0.0036162111534653032,0.25356004250797026,0.2442870936594786,0.2349691257718557,0.23184268950206152,google_gemma-3-12b-it_lora_trAll_lr5e-4/models__google_gemma-3-12b-it_lora_trAll_lora_r3_lr5e-4/results_2026-01-17T09-16-01.776858.json
models/google_gemma-3-12b-it_lora_trAll_lora_r3_lr1e-2,0.22959692351516878,0.0035435971986954107,0.24335812964930925,0.23913743160605086,0.2170945726356841,0.2118617189977799,google_gemma-3-12b-it_lora_trAll_lr1e-2/models__google_gemma-3-12b-it_lora_trAll_lora_r3_lr1e-2/results_2026-01-19T18-36-00.939612.json
models/google_gemma-3-12b-it_uiortholora_trAll_s1024_v0_lr4e-2,0.22859991454208803,0.0035400345059525204,0.24208289054197663,0.22980366913421307,0.21871953201169972,0.21693625118934348,google_gemma-3-12b-it_uiortholora_trAll_s1024_v0_lr4e-2/models__google_gemma-3-12b-it_uiortholora_trAll_s1024_v0_lr4e-2/results_2026-01-21T20-46-41.772058.json
