model_path,base_model,peft_method,rank,learning_rate,trainable_modules,mean_accuracy,acc_analogical_similarity,acc_analytic_entailment,acc_causal_judgment,acc_cause_and_effect,acc_common_morpheme,acc_conceptual_combinations,acc_logical_deduction,acc_logical_sequence,acc_odd_one_out,stderr_analogical_similarity,stderr_analytic_entailment,stderr_causal_judgment,stderr_cause_and_effect,stderr_common_morpheme,stderr_conceptual_combinations,stderr_logical_deduction,stderr_logical_sequence,stderr_odd_one_out,results_file,eval_date,eval_duration_seconds
models/google_gemma-3-12b-it_lora_trAll_lora_r3_lr7e-5,google/gemma-3-12b-it_lora_trAll_lora_r3_lr7e-5,lora,3,7e-5,trAll,0.6153735066209659,0.29721362229102166,0.42857142857142855,0.6210526315789474,0.8235294117647058,0.54,0.7669902912621359,0.352,0.8717948717948718,0.8372093023255814,0.025469363219004684,0.05957554687344993,0.035287650940948455,0.03092102841399099,0.07119963311072636,0.041858325989283136,0.012335535806323374,0.05423355275954148,0.0400426076639687,../results/bigbench/google_gemma-3-12b-it_lora_trAll_lr7e-5/models__google_gemma-3-12b-it_lora_trAll_lora_r3_lr7e-5/results_2026-01-17T05-28-26.572256.json,1768619961.0002878,547.8044485010905
models/google_gemma-3-12b-it_uiortholora_trAll_s256_v0_lr1e-2,google/gemma-3-12b-it_uiortholora_trAll_s256_v0_lr1e-2,uiortholora,256,1e-2,trAll,0.5525081244158183,0.2693498452012384,0.42857142857142855,0.5894736842105263,0.7254901960784313,0.42,0.7669902912621359,0.31533333333333335,0.6666666666666666,0.7906976744186046,0.024722089230802016,0.05957554687344993,0.03578259307784411,0.0361970276724367,0.07050835816716038,0.041858325989283136,0.012001173564535216,0.07647191129018725,0.04412480456048901,../results/bigbench/google_gemma-3-12b-it_uiortholora_trAll_s256_v0_lr1e-2/models__google_gemma-3-12b-it_uiortholora_trAll_s256_v0_lr1e-2/results_2026-01-24T08-33-37.554729.json,1769235418.3411329,1001.4781952009071
models/google_gemma-3-12b-it_uiortholora_trAll_s256_v0_lr2e-2,google/gemma-3-12b-it_uiortholora_trAll_s256_v0_lr2e-2,uiortholora,256,2e-2,trAll,0.3548877909760296,0.17956656346749225,0.42857142857142855,0.46842105263157896,0.6405228758169934,0.36,0.2815533980582524,0.23666666666666666,0.4358974358974359,0.16279069767441862,0.021389787772879903,0.05957554687344993,0.036297038088316094,0.038920746173619646,0.06857142857142857,0.044532548363264673,0.010978040898008287,0.08044135838502686,0.0400426076639687,../results/bigbench/google_gemma-3-12b-it_uiortholora_trAll_s256_v0_lr2e-2/models__google_gemma-3-12b-it_uiortholora_trAll_s256_v0_lr2e-2/results_2026-01-24T14-03-43.440959.json,1769255225.02996,1000.6774924709462
models/google_gemma-3-12b-it_uiortholora_trAll_s256_v0_lr8e-3,google/gemma-3-12b-it_uiortholora_trAll_s256_v0_lr8e-3,uiortholora,256,8e-3,trAll,0.5930517943228694,0.2724458204334365,0.42857142857142855,0.6210526315789474,0.8235294117647058,0.52,0.7669902912621359,0.3473333333333333,0.7435897435897436,0.813953488372093,0.024811030866861632,0.05957554687344993,0.035287650940948455,0.03092102841399099,0.0713714056959817,0.041858325989283136,0.012297536834696875,0.07083413480167725,0.04220861455688512,../results/bigbench/google_gemma-3-12b-it_uiortholora_trAll_s256_v0_lr8e-3/models__google_gemma-3-12b-it_uiortholora_trAll_s256_v0_lr8e-3/results_2026-01-23T21-31-11.977142.json,1769195673.9184217,1000.3157363638747
models/google_gemma-3-12b-it_uiortholora_trAll_s256_v0_lr9e-3,google/gemma-3-12b-it_uiortholora_trAll_s256_v0_lr9e-3,uiortholora,256,9e-3,trAll,0.5596405526233414,0.2755417956656347,0.42857142857142855,0.6210526315789474,0.6601307189542484,0.46,0.7281553398058253,0.3546666666666667,0.717948717948718,0.7906976744186046,0.02489845928700079,0.05957554687344993,0.035287650940948455,0.03841927223748343,0.07119963311072636,0.04405268024140923,0.01235666917080864,0.07299934324587597,0.04412480456048901,../results/bigbench/google_gemma-3-12b-it_uiortholora_trAll_s256_v0_lr9e-3/models__google_gemma-3-12b-it_uiortholora_trAll_s256_v0_lr9e-3/results_2026-01-24T03-02-41.925734.json,1769215563.2624965,1000.8935272109229
models/google_gemma-3-12b-it_uiortholora_trAll_s512_v0_lr1e-2,google/gemma-3-12b-it_uiortholora_trAll_s512_v0_lr1e-2,uiortholora,512,1e-2,trAll,0.5786013680293417,0.3065015479876161,0.42857142857142855,0.6473684210526316,0.7254901960784313,0.56,0.7572815533980582,0.35733333333333334,0.6923076923076923,0.7325581395348837,0.025692782965007724,0.05957554687344993,0.03475405259582098,0.0361970276724367,0.07091242083423346,0.04245022486384496,0.012377383187000936,0.07487142513727502,0.04800940002762615,../results/bigbench/google_gemma-3-12b-it_uiortholora_trAll_s512_v0_lr1e-2/models__google_gemma-3-12b-it_uiortholora_trAll_s512_v0_lr1e-2/results_2026-01-23T10-27-16.790078.json,1769155836.8994806,1002.1504600208718
models/google_gemma-3-12b-it_uiortholora_trAll_s512_v128_lr1e-3,google/gemma-3-12b-it_uiortholora_trAll_s512_v128_lr1e-3,uiortholora,512,1e-3,trAll,0.5935215235730845,0.14241486068111456,0.42857142857142855,0.5947368421052631,0.8366013071895425,0.6,0.7766990291262136,0.30733333333333335,0.7948717948717948,0.8604651162790697,0.019475487710131797,0.05957554687344993,0.0357108412649638,0.029988984819681277,0.06998542122237651,0.041235531898914324,0.011916978642131083,0.06550424345215437,0.037583616572355615,../results/bigbench/google_gemma-3-12b-it_uiortholora_trAll_s512_v128_lr1e-3/models__google_gemma-3-12b-it_uiortholora_trAll_s512_v128_lr1e-3/results_2026-01-20T05-50-34.898951.json,1768879930.5278037,1106.6315401110332
models/google_gemma-3-12b-it_uiortholora_trAll_s512_v256_lr1e-3,google/gemma-3-12b-it_uiortholora_trAll_s512_v256_lr1e-3,uiortholora,512,1e-3,trAll,0.5957310934003015,0.14241486068111456,0.42857142857142855,0.5789473684210527,0.8235294117647058,0.64,0.7864077669902912,0.318,0.7948717948717948,0.8488372093023255,0.019475487710131797,0.05957554687344993,0.03591342566450239,0.03092102841399099,0.06857142857142857,0.04058042015646035,0.012028318820007938,0.06550424345215437,0.03885305672071534,../results/bigbench/google_gemma-3-12b-it_uiortholora_trAll_s512_v256_lr1e-3/models__google_gemma-3-12b-it_uiortholora_trAll_s512_v256_lr1e-3/results_2026-01-20T06-24-58.974899.json,1768881760.348385,1340.8742252939846
models/google_gemma-3-12b-it_uiortholora_trAll_s512_v32_lr1e-3,google/gemma-3-12b-it_uiortholora_trAll_s512_v32_lr1e-3,uiortholora,512,1e-3,trAll,0.5903857656330092,0.17337461300309598,0.42857142857142855,0.6105263157894737,0.8366013071895425,0.52,0.7864077669902912,0.31666666666666665,0.7692307692307693,0.872093023255814,0.021096926314136562,0.05957554687344993,0.035469931637371645,0.029988984819681277,0.0713714056959817,0.04058042015646035,0.012014803213401532,0.06834794743374142,0.03622588967678621,../results/bigbench/google_gemma-3-12b-it_uiortholora_trAll_s512_v32_lr1e-3/models__google_gemma-3-12b-it_uiortholora_trAll_s512_v32_lr1e-3/results_2026-01-20T04-56-55.240689.json,1768876766.5242398,1050.981418767944
models/google_gemma-3-12b-it_uiortholora_trAll_s512_v64_lr1e-4,google/gemma-3-12b-it_uiortholora_trAll_s512_v64_lr1e-4,uiortholora,512,1e-4,trAll,0.6178998647143081,0.21362229102167182,0.42857142857142855,0.6052631578947368,0.8823529411764706,0.56,0.8349514563106796,0.3273333333333333,0.8717948717948718,0.8372093023255814,0.022840780776073166,0.05957554687344993,0.03555453874463937,0.02613303872466584,0.07091242083423346,0.03675668832233187,0.012119766525882808,0.05423355275954148,0.0400426076639687,../results/bigbench/google_gemma-3-12b-it_uiortholora_trAll_s512_v64_lr1e-4/models__google_gemma-3-12b-it_uiortholora_trAll_s512_v64_lr1e-4/results_2026-01-20T04-05-09.556834.json,1768873640.3737242,1071.45390473702
models/google_gemma-3-12b-it_uiortholora_trAll_s512_v0_lr2e-2,google/gemma-3-12b-it_uiortholora_trAll_s512_v0_lr2e-2,uiortholora,512,2e-2,trAll,0.3062415952567065,0.16408668730650156,0.42857142857142855,0.5052631578947369,0.5947712418300654,0.16,0.2815533980582524,0.22866666666666666,0.10256410256410256,0.29069767441860467,0.02063903362994227,0.05957554687344993,0.0363676333778788,0.03982018891893144,0.05237229365663817,0.044532548363264673,0.010847300313789903,0.04921614717627657,0.049252355752105854,../results/bigbench/google_gemma-3-12b-it_uiortholora_trAll_s512_v0_lr2e-2/models__google_gemma-3-12b-it_uiortholora_trAll_s512_v0_lr2e-2/results_2026-01-23T15-58-31.899774.json,1769175713.4796288,1000.6762341330759
models/google_gemma-3-12b-it_uiortholora_trAll_s512_v0_lr8e-3,google/gemma-3-12b-it_uiortholora_trAll_s512_v0_lr8e-3,uiortholora,512,8e-3,trAll,0.5845222283859672,0.1826625386996904,0.42857142857142855,0.5684210526315789,0.8169934640522876,0.52,0.8155339805825242,0.3453333333333333,0.7692307692307693,0.813953488372093,0.02153265147805506,0.05957554687344993,0.03602751443822839,0.031363231043705656,0.0713714056959817,0.038404236272882766,0.012280853433516682,0.06834794743374142,0.04220861455688512,../results/bigbench/google_gemma-3-12b-it_uiortholora_trAll_s512_v0_lr8e-3/models__google_gemma-3-12b-it_uiortholora_trAll_s512_v0_lr8e-3/results_2026-01-22T23-25-55.679146.json,1769116157.2658873,1000.67365182098
models/google_gemma-3-12b-it_uiortholora_trAll_s512_v0_lr9e-3,google/gemma-3-12b-it_uiortholora_trAll_s512_v0_lr9e-3,uiortholora,512,9e-3,trAll,0.6052872780956251,0.29102167182662536,0.42857142857142855,0.5947368421052631,0.7516339869281046,0.62,0.7961165048543689,0.3426666666666667,0.8205128205128205,0.8023255813953488,0.02531344242805738,0.05957554687344993,0.0357108412649638,0.035045115342364735,0.06934092056863769,0.0398913985953177,0.012258234961216523,0.062254049094039386,0.04319575725815514,../results/bigbench/google_gemma-3-12b-it_uiortholora_trAll_s512_v0_lr9e-3/models__google_gemma-3-12b-it_uiortholora_trAll_s512_v0_lr9e-3/results_2026-01-23T04-55-30.784956.json,1769135939.8204272,993.2462356090546
models/google_gemma-3-12b-it_uiortholora_trAll_uiortholora_s1024_v0_lr1e-2,google/gemma-3-12b-it_uiortholora_trAll_uiortholora_s1024_v0_lr1e-2,uiortholora,1024,1e-2,trAll,0.5928436516959183,0.2848297213622291,0.42857142857142855,0.6263157894736842,0.7712418300653595,0.52,0.7961165048543689,0.3253333333333333,0.7692307692307693,0.813953488372093,0.025151821686179444,0.05957554687344993,0.03518990966860908,0.034069189432257084,0.0713714056959817,0.0398913985953177,0.012100633065426499,0.06834794743374142,0.04220861455688512,../results/bigbench/google_gemma-3-12b-it_uiortholora_trAll_lr1e-2/models__google_gemma-3-12b-it_uiortholora_trAll_uiortholora_s1024_v0_lr1e-2/results_2026-01-20T19-14-36.467717.json,1768928288.16448,990.572655566968
models/google_gemma-3-12b-it_uiortholora_trAll_s1024_v0_lr1e-2,google/gemma-3-12b-it_uiortholora_trAll_s1024_v0_lr1e-2,uiortholora,1024,1e-2,trAll,0.584850900048188,0.2631578947368421,0.42857142857142855,0.6105263157894737,0.7712418300653595,0.64,0.7961165048543689,0.2826666666666667,0.6923076923076923,0.7790697674418605,0.024539600216850362,0.05957554687344993,0.035469931637371645,0.034069189432257084,0.06857142857142857,0.0398913985953177,0.011630462584154988,0.07487142513727502,0.044999354884257665,../results/bigbench/google_gemma-3-12b-it_uiortholora_trAll_s1024_v0_lr1e-2/models__google_gemma-3-12b-it_uiortholora_trAll_s1024_v0_lr1e-2/results_2026-01-21T10-07-17.751772.json,1768981843.147272,996.8539802930318
models/google_gemma-3-12b-it_uiortholora_trAll_s1024_v128_lr1e-2,google/gemma-3-12b-it_uiortholora_trAll_s1024_v128_lr1e-2,uiortholora,1024,1e-2,trAll,0.5931746996252464,0.23839009287925697,0.42857142857142855,0.5947368421052631,0.7777777777777778,0.6,0.8640776699029126,0.338,0.717948717948718,0.7790697674418605,0.02374556228538935,0.05957554687344993,0.0357108412649638,0.03372094325927134,0.06998542122237651,0.03393295729761008,0.012217617612287596,0.07299934324587597,0.044999354884257665,../results/bigbench/google_gemma-3-12b-it_uiortholora_trAll_s1024_v128_lr1e-2/models__google_gemma-3-12b-it_uiortholora_trAll_s1024_v128_lr1e-2/results_2026-01-22T22-57-54.597766.json,1769114362.5472257,1114.3134901500307
models/google_gemma-3-12b-it_uiortholora_trAll_s1024_v256_lr1e-2,google/gemma-3-12b-it_uiortholora_trAll_s1024_v256_lr1e-2,uiortholora,1024,1e-2,trAll,0.6014233378990229,0.3622291021671827,0.42857142857142855,0.6210526315789474,0.738562091503268,0.62,0.7378640776699029,0.30733333333333335,0.7948717948717948,0.8023255813953488,0.026785273354320103,0.05957554687344993,0.035287650940948455,0.03564150157965489,0.06934092056863769,0.04354631077260595,0.011916978642131083,0.06550424345215437,0.04319575725815514,../results/bigbench/google_gemma-3-12b-it_uiortholora_trAll_s1024_v256_lr1e-2/models__google_gemma-3-12b-it_uiortholora_trAll_s1024_v256_lr1e-2/results_2026-01-23T01-53-36.627697.json,1769124665.8595417,1353.0260730411392
models/google_gemma-3-12b-it_uiortholora_trAll_s1024_v32_lr1e-2,google/gemma-3-12b-it_uiortholora_trAll_s1024_v32_lr1e-2,uiortholora,1024,1e-2,trAll,0.6008590402575664,0.37770897832817335,0.42857142857142855,0.6,0.7581699346405228,0.56,0.7766990291262136,0.3606666666666667,0.7435897435897436,0.8023255813953488,0.027017644684186194,0.05957554687344993,0.035634832254989916,0.03473094752671374,0.07091242083423346,0.041235531898914324,0.012402689195533449,0.07083413480167725,0.04319575725815514,../results/bigbench/google_gemma-3-12b-it_uiortholora_trAll_s1024_v32_lr1e-2/models__google_gemma-3-12b-it_uiortholora_trAll_s1024_v32_lr1e-2/results_2026-01-22T23-09-37.625056.json,1769115126.5026014,1053.3858121170197
models/google_gemma-3-12b-it_uiortholora_trAll_s1024_v512_lr1e-2,google/gemma-3-12b-it_uiortholora_trAll_s1024_v512_lr1e-2,uiortholora,1024,1e-2,trAll,0.583798616722367,0.21362229102167182,0.42857142857142855,0.6421052631578947,0.7516339869281046,0.58,0.8058252427184466,0.3586666666666667,0.717948717948718,0.7558139534883721,0.022840780776073166,0.05957554687344993,0.03486983309720008,0.035045115342364735,0.07050835816716038,0.03916667762822582,0.012387583598541991,0.07299934324587597,0.04659704878317674,../results/bigbench/google_gemma-3-12b-it_uiortholora_trAll_s1024_v512_lr1e-2/models__google_gemma-3-12b-it_uiortholora_trAll_s1024_v512_lr1e-2/results_2026-01-23T09-03-49.349760.json,1769150458.2993312,1373.3252208458725
models/google_gemma-3-12b-it_uiortholora_trAll_s1024_v64_lr1e-2,google/gemma-3-12b-it_uiortholora_trAll_s1024_v64_lr1e-2,uiortholora,1024,1e-2,trAll,0.6049428777387211,0.4024767801857585,0.42857142857142855,0.631578947368421,0.738562091503268,0.62,0.8155339805825242,0.334,0.717948717948718,0.7558139534883721,0.027328756587829642,0.05957554687344993,0.03508771929824561,0.03564150157965489,0.06934092056863769,0.038404236272882766,0.012181745767881636,0.07299934324587597,0.04659704878317674,../results/bigbench/google_gemma-3-12b-it_uiortholora_trAll_s1024_v64_lr1e-2/models__google_gemma-3-12b-it_uiortholora_trAll_s1024_v64_lr1e-2/results_2026-01-22T23-47-28.259092.json,1769117369.92845,1080.6033110041171
models/google_gemma-3-12b-it_uiortholora_trAll_uiortholora_s1024_v0_lr1e-3,google/gemma-3-12b-it_uiortholora_trAll_uiortholora_s1024_v0_lr1e-3,uiortholora,1024,1e-3,trAll,0.6116133589907536,0.21671826625386997,0.42857142857142855,0.6263157894736842,0.8758169934640523,0.54,0.8058252427184466,0.31866666666666665,0.8205128205128205,0.872093023255814,0.022960366833113505,0.05957554687344993,0.03518990966860908,0.02674951886232827,0.07119963311072636,0.03916667762822582,0.012035033977657773,0.062254049094039386,0.03622588967678621,../results/bigbench/google_gemma-3-12b-it_uiortholora_trAll_lr1e-3/models__google_gemma-3-12b-it_uiortholora_trAll_uiortholora_s1024_v0_lr1e-3/results_2026-01-17T23-21-31.744771.json,1768683906.9894404,987.0152812380111
models/google_gemma-3-12b-it_uiortholora_trAll_uiortholora_s1024_v0_lr1e-4,google/gemma-3-12b-it_uiortholora_trAll_uiortholora_s1024_v0_lr1e-4,uiortholora,1024,1e-4,trAll,0.6221395214969129,0.24148606811145512,0.42857142857142855,0.6263157894736842,0.8758169934640523,0.56,0.8543689320388349,0.3293333333333333,0.8461538461538461,0.8372093023255814,0.023850631658206008,0.05957554687344993,0.03518990966860908,0.02674951886232827,0.07091242083423346,0.034926064766237934,0.012138649999421885,0.05852968540405247,0.0400426076639687,../results/bigbench/google_gemma-3-12b-it_uiortholora_trAll_lr1e-4/models__google_gemma-3-12b-it_uiortholora_trAll_uiortholora_s1024_v0_lr1e-4/results_2026-01-17T01-00-18.588664.json,1768603436.1046226,984.7566588389454
models/google_gemma-3-12b-it_uiortholora_trAll_uiortholora_s1024_v0_lr1e-5,google/gemma-3-12b-it_uiortholora_trAll_uiortholora_s1024_v0_lr1e-5,uiortholora,1024,1e-5,trAll,0.6363053012822836,0.34055727554179566,0.42857142857142855,0.6210526315789474,0.8888888888888888,0.54,0.8446601941747572,0.34,0.8974358974358975,0.8255813953488372,0.026409226790672917,0.05957554687344993,0.035287650940948455,0.025490637096729087,0.07119963311072636,0.03586594738573976,0.012235186956748054,0.04921614717627657,0.041159196671218555,../results/bigbench/google_gemma-3-12b-it_uiortholora_trAll_lr1e-5/models__google_gemma-3-12b-it_uiortholora_trAll_uiortholora_s1024_v0_lr1e-5/results_2026-01-19T06-10-38.164345.json,1768794855.0469072,985.3734003410209
models/google_gemma-3-12b-it_uiortholora_trAll_uiortholora_s1024_v0_lr1e-6,google/gemma-3-12b-it_uiortholora_trAll_uiortholora_s1024_v0_lr1e-6,uiortholora,1024,1e-6,trAll,0.6359798798856547,0.33436532507739936,0.42857142857142855,0.6263157894736842,0.8888888888888888,0.54,0.8446601941747572,0.338,0.8974358974358975,0.8255813953488372,0.026290609195557906,0.05957554687344993,0.03518990966860908,0.025490637096729087,0.07119963311072636,0.03586594738573976,0.012217617612287596,0.04921614717627657,0.041159196671218555,../results/bigbench/google_gemma-3-12b-it_uiortholora_trAll_lr1e-6/models__google_gemma-3-12b-it_uiortholora_trAll_uiortholora_s1024_v0_lr1e-6/results_2026-01-19T00-49-04.592186.json,1768775562.387245,984.4552404179703
models/google_gemma-3-12b-it_uiortholora_trAll_s1024_v0_lr2e-2,google/gemma-3-12b-it_uiortholora_trAll_s1024_v0_lr2e-2,uiortholora,1024,2e-2,trAll,0.3459871765535282,0.14241486068111456,0.42857142857142855,0.5421052631578948,0.6666666666666666,0.36,0.34951456310679613,0.22866666666666666,0.2564102564102564,0.13953488372093023,0.019475487710131797,0.05957554687344993,0.03624046284425961,0.03823595564509363,0.06857142857142857,0.047211885060971744,0.010847300313789903,0.07083413480167725,0.037583616572355615,../results/bigbench/google_gemma-3-12b-it_uiortholora_trAll_s1024_v0_lr2e-2/models__google_gemma-3-12b-it_uiortholora_trAll_s1024_v0_lr2e-2/results_2026-01-21T15-34-48.398783.json,1769001490.6129951,1000.0544865899719
models/google_gemma-3-12b-it_uiortholora_trAll_s1024_v128_lr2e-2,google/gemma-3-12b-it_uiortholora_trAll_s1024_v128_lr2e-2,uiortholora,1024,2e-2,trAll,0.3390051238619454,0.13622291021671826,0.42857142857142855,0.5578947368421052,0.6143790849673203,0.24,0.36893203883495146,0.23933333333333334,0.2564102564102564,0.20930232558139536,0.019116042249105448,0.05957554687344993,0.03612501803855088,0.03947996034982733,0.0610118757258932,0.0477761518115674,0.01102041555320107,0.07083413480167725,0.04412480456048901,../results/bigbench/google_gemma-3-12b-it_uiortholora_trAll_s1024_v128_lr2e-2/models__google_gemma-3-12b-it_uiortholora_trAll_s1024_v128_lr2e-2/results_2026-01-23T16-57-06.820571.json,1769179109.924823,1119.2022415460087
